IPEDSID,Year,Ranking
150604,2003,No Rank
191533,2003,T3 (113-161)
153108,2003,No Rank
173300,2003,T3 (113-161)
139393,2003,No Rank
206525,2003,T2 (53-112)
165936,2003,T3 (113-161)
158477,2003,No Rank
156745,2003,T3 (113-161)
198613,2003,T3 (113-161)
154350,2003,No Rank
233718,2003,T2 (53-112)
199865,2003,No Rank
154527,2003,No Rank
197230,2003,T2 (53-112)
179946,2003,T3 (113-161)
168342,2002,3
164465,2002,1
121345,2002,5
216287,2002,1
168218,2002,4
161004,2002,5
173258,2002,5
164155,2002,No Rank
112260,2002,17
197036,2002,No Rank
230959,2002,9
234207,2002,13
167835,2002,14
197133,2002,14
198385,2002,10
153384,2002,11
191515,2002,21
189097,2002,28
190099,2002,17
212911,2002,5
128328,2002,No Rank
233374,2002,No Rank
130697,2002,11
161086,2002,20
160977,2002,22
156295,2002,No Rank
126678,2002,28
173902,2002,26
115409,2002,14
399911,2002,No Rank
211273,2002,17
203535,2002,33
166124,2002,32
121257,2002,No Rank
123165,2002,33
166939,2002,24
211291,2002,28
120254,2002,44
202523,2002,No Rank
212577,2002,36
213385,2002,33
204501,2002,22
195526,2002,42
130590,2002,24
150400,2002,40
218070,2002,44
124292,2002,No Rank
170286,2002,No Rank
196866,2002,38
237057,2002,38
212009,2002,44
148016,2002,No Rank
221519,2002,28
141060,2002,No Rank
156408,2002,42
128902,2002,26
221351,2002,44
152673,2002,48
189088,2002,38
212674,2002,48
163976,2002,No Rank
138600,2002,No Rank
239017,2002,48
245652,2002,No Rank
174844,2002,No Rank
149781,2002,No Rank
170532,2002,No Rank
195216,2002,No Rank
234085,2002,No Rank
218973,2002,No Rank
191630,2002,No Rank
146427,2002,No Rank
209922,2002,No Rank
195304,2002,40
210669,2002,No Rank
206589,2002,No Rank
214175,2002,No Rank
262129,2002,No Rank
210401,2002,No Rank
238333,2002,48
150455,2002,No Rank
173647,2002,No Rank
230816,2002,No Rank
146481,2002,No Rank
228343,2002,No Rank
236328,2002,No Rank
164216,2002,No Rank
213251,2002,No Rank
163912,2002,No Rank
167996,2002,No Rank
216524,2002,No Rank
168281,2002,No Rank
143084,2002,No Rank
174747,2002,No Rank
232256,2002,No Rank
209056,2002,No Rank
174792,2002,No Rank
216667,2002,No Rank
153162,2002,No Rank
152390,2002,No Rank
150756,2002,No Rank
107080,2002,No Rank
232308,2002,No Rank
170301,2002,No Rank
157818,2002,No Rank
222983,2002,No Rank
153834,2002,No Rank
233295,2002,No Rank
125763,2002,No Rank
100937,2002,No Rank
184348,2002,No Rank
162654,2002,No Rank
213668,2002,No Rank
204909,2002,No Rank
183239,2002,No Rank
239716,2002,No Rank
216278,2002,No Rank
231059,2002,No Rank
209065,2002,No Rank
233426,2002,No Rank
215798,2002,No Rank
140553,2002,No Rank
218539,2002,No Rank
233301,2002,No Rank
199607,2002,No Rank
216807,2002,No Rank
125727,2002,No Rank
133492,2002,No Rank
191676,2002,No Rank
145691,2002,No Rank
198950,2002,No Rank
147341,2002,No Rank
168546,2002,No Rank
175980,2002,No Rank
239628,2002,No Rank
174251,2002,No Rank
199111,2002,No Rank
153144,2002,No Rank
150604,2002,No Rank
191533,2002,No Rank
153108,2002,No Rank
173300,2002,No Rank
139393,2002,No Rank
206525,2002,No Rank
165936,2002,No Rank
158477,2002,No Rank
156745,2002,No Rank
198613,2002,No Rank
154350,2002,No Rank
233718,2002,No Rank
199865,2002,No Rank
154527,2002,No Rank
197230,2002,No Rank
179946,2002,No Rank
168342,2001,3
164465,2001,1
121345,2001,5
216287,2001,2
168218,2001,4
161004,2001,6
173258,2001,6
164155,2001,No Rank
112260,2001,14
197036,2001,No Rank
230959,2001,6
234207,2001,12
167835,2001,12
197133,2001,16
198385,2001,11
153384,2001,14
191515,2001,21
189097,2001,29
190099,2001,18
212911,2001,6
128328,2001,No Rank
233374,2001,No Rank
130697,2001,10
161086,2001,19
160977,2001,19
156295,2001,No Rank
126678,2001,29
173902,2001,25
115409,2001,No Rank
399911,2001,No Rank
211273,2001,16
203535,2001,29
166124,2001,29
121257,2001,T2 (52-80)
123165,2001,37
166939,2001,21
211291,2001,27
120254,2001,39
202523,2001,42
212577,2001,33
213385,2001,36
204501,2001,23
195526,2001,47
130590,2001,23
150400,2001,39
218070,2001,42
124292,2001,No Rank
170286,2001,No Rank
196866,2001,35
237057,2001,33
212009,2001,47
148016,2001,No Rank
221519,2001,25
141060,2001,T3 (81-120)
156408,2001,42
128902,2001,27
221351,2001,38
152673,2001,T2 (52-80)
189088,2001,39
212674,2001,T2 (52-80)
163976,2001,T3 (81-120)
138600,2001,T2 (52-80)
239017,2001,42
245652,2001,T4 (121-162)
174844,2001,T2 (52-80)
149781,2001,42
170532,2001,T2 (52-80)
195216,2001,T2 (52-80)
234085,2001,T3 (81-120)
218973,2001,T2 (52-80)
191630,2001,T3 (81-120)
146427,2001,T2 (52-80)
209922,2001,T2 (52-80)
195304,2001,50
210669,2001,T2 (52-80)
206589,2001,T2 (52-80)
214175,2001,T2 (52-80)
262129,2001,No Rank
210401,2001,50
238333,2001,47
150455,2001,T2 (52-80)
173647,2001,T2 (52-80)
230816,2001,T3 (81-120)
146481,2001,T3 (81-120)
228343,2001,T2 (52-80)
236328,2001,T2 (52-80)
164216,2001,T3 (81-120)
213251,2001,T3 (81-120)
163912,2001,T2 (52-80)
167996,2001,No Rank
216524,2001,T2 (52-80)
168281,2001,T2 (52-80)
143084,2001,T3 (81-120)
174747,2001,T3 (81-120)
232256,2001,T3 (81-120)
209056,2001,T3 (81-120)
174792,2001,T3 (81-120)
216667,2001,T3 (81-120)
153162,2001,T3 (81-120)
152390,2001,No Rank
150756,2001,T4 (121-162)
107080,2001,T3 (81-120)
232308,2001,T2 (52-80)
170301,2001,T3 (81-120)
157818,2001,T3 (81-120)
222983,2001,T3 (81-120)
153834,2001,T3 (81-120)
233295,2001,T3 (81-120)
125763,2001,T3 (81-120)
100937,2001,T2 (52-80)
184348,2001,T2 (52-80)
162654,2001,T3 (81-120)
213668,2001,No Rank
204909,2001,T3 (81-120)
183239,2001,No Rank
239716,2001,No Rank
216278,2001,No Rank
231059,2001,No Rank
209065,2001,No Rank
233426,2001,No Rank
215798,2001,No Rank
140553,2001,T4 (121-162)
218539,2001,T2 (52-80)
233301,2001,T2 (52-80)
199607,2001,T4 (121-162)
216807,2001,T3 (81-120)
125727,2001,T3 (81-120)
133492,2001,T4 (121-162)
191676,2001,T4 (121-162)
145691,2001,T4 (121-162)
198950,2001,No Rank
147341,2001,T4 (121-162)
168546,2001,T3 (81-120)
175980,2001,T2 (52-80)
239628,2001,T3 (81-120)
174251,2001,T4 (121-162)
199111,2001,No Rank
153144,2001,T3 (81-120)
150604,2001,T4 (121-162)
191533,2001,T4 (121-162)
153108,2001,T4 (121-162)
173300,2001,T4 (121-162)
139393,2001,No Rank
206525,2001,T3 (81-120)
165936,2001,T4 (121-162)
158477,2001,No Rank
156745,2001,T4 (121-162)
198613,2001,T3 (81-120)
154350,2001,No Rank
233718,2001,T2 (52-80)
199865,2001,No Rank
154527,2001,T4 (121-162)
197230,2001,T3 (81-120)
179946,2001,T4 (121-162)
168342,2000,3
164465,2000,2
121345,2000,7
216287,2000,1
168218,2000,4
161004,2000,9
173258,2000,8
164155,2000,No Rank
112260,2000,14
197036,2000,No Rank
230959,2000,5
234207,2000,14
167835,2000,13
197133,2000,17
198385,2000,11
153384,2000,11
191515,2000,18
189097,2000,25
190099,2000,18
212911,2000,5
128328,2000,No Rank
233374,2000,No Rank
130697,2000,10
161086,2000,18
160977,2000,23
156295,2000,No Rank
126678,2000,25
173902,2000,24
115409,2000,No Rank
399911,2000,No Rank
211273,2000,18
203535,2000,32
166124,2000,30
121257,2000,T2 (43-80)
123165,2000,35
166939,2000,16
211291,2000,30
120254,2000,40
202523,2000,T2 (43-80)
212577,2000,35
213385,2000,33
204501,2000,25
195526,2000,T2 (43-80)
130590,2000,22
150400,2000,T2 (43-80)
218070,2000,T2 (43-80)
124292,2000,No Rank
170286,2000,No Rank
196866,2000,33
237057,2000,35
212009,2000,39
148016,2000,No Rank
221519,2000,25
141060,2000,T3 (81-121)
156408,2000,T2 (43-80)
128902,2000,25
221351,2000,T2 (43-80)
152673,2000,T2 (43-80)
189088,2000,40
212674,2000,T2 (43-80)
163976,2000,T3 (81-121)
138600,2000,T2 (43-80)
239017,2000,40
245652,2000,T3 (81-121)
174844,2000,T2 (43-80)
149781,2000,T2 (43-80)
170532,2000,T2 (43-80)
195216,2000,T2 (43-80)
234085,2000,T3 (81-121)
218973,2000,T2 (43-80)
191630,2000,T2 (43-80)
146427,2000,T2 (43-80)
209922,2000,T2 (43-80)
195304,2000,38
210669,2000,T2 (43-80)
206589,2000,T2 (43-80)
214175,2000,T2 (43-80)
262129,2000,No Rank
210401,2000,T2 (43-80)
238333,2000,T2 (43-80)
150455,2000,T2 (43-80)
173647,2000,T2 (43-80)
230816,2000,T4 (122-161)
146481,2000,T3 (81-121)
228343,2000,T2 (43-80)
236328,2000,T3 (81-121)
164216,2000,T3 (81-121)
213251,2000,T3 (81-121)
163912,2000,T2 (43-80)
167996,2000,No Rank
216524,2000,T2 (43-80)
168281,2000,T2 (43-80)
143084,2000,T3 (81-121)
174747,2000,T3 (81-121)
232256,2000,T3 (81-121)
209056,2000,T3 (81-121)
174792,2000,T3 (81-121)
216667,2000,T3 (81-121)
153162,2000,T3 (81-121)
152390,2000,No Rank
150756,2000,T3 (81-121)
107080,2000,T3 (81-121)
232308,2000,T2 (43-80)
170301,2000,T3 (81-121)
157818,2000,T3 (81-121)
222983,2000,T2 (43-80)
153834,2000,T3 (81-121)
233295,2000,T3 (81-121)
125763,2000,T3 (81-121)
100937,2000,T2 (43-80)
184348,2000,T2 (43-80)
162654,2000,T3 (81-121)
213668,2000,No Rank
204909,2000,T3 (81-121)
183239,2000,No Rank
239716,2000,No Rank
216278,2000,No Rank
231059,2000,No Rank
209065,2000,No Rank
233426,2000,No Rank
215798,2000,No Rank
140553,2000,T4 (122-161)
218539,2000,T3 (81-121)
233301,2000,T2 (43-80)
199607,2000,T4 (122-161)
216807,2000,T3 (81-121)
125727,2000,T4 (122-161)
133492,2000,T3 (81-121)
191676,2000,T3 (81-121)
145691,2000,T4 (122-161)
198950,2000,No Rank
147341,2000,T4 (122-161)
168546,2000,T3 (81-121)
175980,2000,T2 (43-80)
239628,2000,T3 (81-121)
174251,2000,T4 (122-161)
199111,2000,No Rank
153144,2000,T3 (81-121)
150604,2000,T4 (122-161)
191533,2000,T4 (122-161)
153108,2000,T4 (122-161)
173300,2000,T4 (122-161)
139393,2000,No Rank
206525,2000,No Rank
165936,2000,T4 (122-161)
158477,2000,No Rank
156745,2000,T4 (122-161)
198613,2000,T3 (81-121)
154350,2000,No Rank
233718,2000,T2 (43-80)
199865,2000,No Rank
154527,2000,T4 (122-161)
197230,2000,T3 (81-121)
179946,2000,T4 (122-161)
168342,1999,3
164465,1999,1
121345,1999,5
216287,1999,2
168218,1999,4
161004,1999,7
173258,1999,9
164155,1999,No Rank
112260,1999,15
197036,1999,No Rank
230959,1999,7
234207,1999,11
167835,1999,11
197133,1999,17
198385,1999,11
153384,1999,11
191515,1999,21
189097,1999,24
190099,1999,21
212911,1999,5
128328,1999,No Rank
233374,1999,No Rank
130697,1999,9
161086,1999,17
160977,1999,19
156295,1999,No Rank
126678,1999,24
173902,1999,24
115409,1999,No Rank
399911,1999,No Rank
211273,1999,15
203535,1999,31
166124,1999,30
121257,1999,T2 (41-89)
123165,1999,39
166939,1999,19
211291,1999,31
120254,1999,36
202523,1999,T2 (41-89)
212577,1999,33
213385,1999,33
204501,1999,24
195526,1999,T2 (41-89)
130590,1999,23
150400,1999,T2 (41-89)
218070,1999,T2 (41-89)
124292,1999,T2 (41-89)
170286,1999,No Rank
196866,1999,33
237057,1999,36
212009,1999,T2 (41-89)
148016,1999,No Rank
221519,1999,24
141060,1999,T2 (41-89)
156408,1999,T2 (41-89)
128902,1999,24
221351,1999,T2 (41-89)
152673,1999,T2 (41-89)
189088,1999,39
212674,1999,T2 (41-89)
163976,1999,T2 (41-89)
138600,1999,T2 (41-89)
239017,1999,T2 (41-89)
245652,1999,T3 (90-122)
174844,1999,T2 (41-89)
149781,1999,T2 (41-89)
170532,1999,T2 (41-89)
195216,1999,T2 (41-89)
234085,1999,T3 (90-122)
218973,1999,T2 (41-89)
191630,1999,T2 (41-89)
146427,1999,T2 (41-89)
209922,1999,T2 (41-89)
195304,1999,36
210669,1999,T2 (41-89)
206589,1999,T2 (41-89)
214175,1999,T2 (41-89)
262129,1999,No Rank
210401,1999,T2 (41-89)
238333,1999,T2 (41-89)
150455,1999,T2 (41-89)
173647,1999,T2 (41-89)
230816,1999,T3 (90-122)
146481,1999,T3 (90-122)
228343,1999,T2 (41-89)
236328,1999,T2 (41-89)
164216,1999,T3 (90-122)
213251,1999,T3 (90-122)
163912,1999,T2 (41-89)
167996,1999,No Rank
216524,1999,T2 (41-89)
168281,1999,T2 (41-89)
143084,1999,T2 (41-89)
174747,1999,T3 (90-122)
232256,1999,T3 (90-122)
209056,1999,T2 (41-89)
174792,1999,T3 (90-122)
216667,1999,T2 (41-89)
153162,1999,T3 (90-122)
152390,1999,No Rank
150756,1999,T3 (90-122)
107080,1999,T3 (90-122)
232308,1999,T2 (41-89)
170301,1999,T2 (41-89)
157818,1999,T2 (41-89)
222983,1999,T2 (41-89)
153834,1999,T3 (90-122)
233295,1999,T3 (90-122)
125763,1999,T3 (90-122)
100937,1999,T2 (41-89)
184348,1999,T2 (41-89)
162654,1999,T3 (90-122)
213668,1999,No Rank
204909,1999,T3 (90-122)
183239,1999,No Rank
239716,1999,No Rank
216278,1999,No Rank
231059,1999,No Rank
209065,1999,No Rank
233426,1999,No Rank
215798,1999,No Rank
140553,1999,T4 (123-162)
218539,1999,T3 (90-122)
233301,1999,T2 (41-89)
199607,1999,T4 (123-162)
216807,1999,T4 (123-162)
125727,1999,T4 (123-162)
133492,1999,T3 (90-122)
191676,1999,T4 (123-162)
145691,1999,T4 (123-162)
198950,1999,No Rank
147341,1999,T4 (123-162)
168546,1999,T3 (90-122)
175980,1999,T2 (41-89)
239628,1999,T3 (90-122)
174251,1999,T4 (123-162)
199111,1999,No Rank
153144,1999,T4 (123-162)
150604,1999,T4 (123-162)
191533,1999,T4 (123-162)
153108,1999,T4 (123-162)
173300,1999,T4 (123-162)
139393,1999,No Rank
206525,1999,T3 (90-122)
165936,1999,T4 (123-162)
158477,1999,No Rank
156745,1999,T4 (123-162)
198613,1999,T3 (90-122)
154350,1999,No Rank
233718,1999,T2 (41-89)
199865,1999,No Rank
154527,1999,T4 (123-162)
197230,1999,T2 (41-89)
179946,1999,T4 (123-162)
168342,1998,3
164465,1998,2
121345,1998,5
216287,1998,1
168218,1998,3
161004,1998,8
173258,1998,7
164155,1998,No Rank
112260,1998,8
197036,1998,No Rank
230959,1998,8
234207,1998,8
167835,1998,14
197133,1998,17
198385,1998,8
153384,1998,14
191515,1998,22
189097,1998,27
190099,1998,20
212911,1998,6
128328,1998,No Rank
233374,1998,No Rank
130697,1998,14
161086,1998,18
160977,1998,20
156295,1998,No Rank
126678,1998,31
173902,1998,25
115409,1998,No Rank
399911,1998,No Rank
211273,1998,8
203535,1998,31
166124,1998,25
121257,1998,T2 (43-92)
123165,1998,37
166939,1998,18
211291,1998,27
120254,1998,33
202523,1998,T2 (43-92)
212577,1998,33
213385,1998,37
204501,1998,22
195526,1998,T2 (43-92)
130590,1998,22
150400,1998,T2 (43-92)
218070,1998,T2 (43-92)
124292,1998,T2 (43-92)
170286,1998,No Rank
196866,1998,35
237057,1998,40
212009,1998,T2 (43-92)
148016,1998,No Rank
221519,1998,27
141060,1998,T3 (93-127)
156408,1998,40
128902,1998,27
221351,1998,T2 (43-92)
152673,1998,T2 (43-92)
189088,1998,37
212674,1998,T2 (43-92)
163976,1998,T2 (43-92)
138600,1998,T2 (43-92)
239017,1998,40
245652,1998,T2 (43-92)
174844,1998,T2 (43-92)
149781,1998,T2 (43-92)
170532,1998,T2 (43-92)
195216,1998,T2 (43-92)
234085,1998,T3 (93-127)
218973,1998,T2 (43-92)
191630,1998,T2 (43-92)
146427,1998,T2 (43-92)
209922,1998,T2 (43-92)
195304,1998,35
210669,1998,T2 (43-92)
206589,1998,T2 (43-92)
214175,1998,T2 (43-92)
262129,1998,No Rank
210401,1998,T2 (43-92)
238333,1998,T2 (43-92)
150455,1998,T2 (43-92)
173647,1998,T2 (43-92)
230816,1998,T2 (43-92)
146481,1998,T2 (43-92)
228343,1998,T2 (43-92)
236328,1998,T2 (43-92)
164216,1998,T3 (93-127)
213251,1998,T3 (93-127)
163912,1998,T2 (43-92)
167996,1998,No Rank
216524,1998,T2 (43-92)
168281,1998,T2 (43-92)
143084,1998,T2 (43-92)
174747,1998,T3 (93-127)
232256,1998,T3 (93-127)
209056,1998,T2 (43-92)
174792,1998,T3 (93-127)
216667,1998,T3 (93-127)
153162,1998,T3 (93-127)
152390,1998,No Rank
150756,1998,T3 (93-127)
107080,1998,T2 (43-92)
232308,1998,T2 (43-92)
170301,1998,T3 (93-127)
157818,1998,T3 (93-127)
222983,1998,T2 (43-92)
153834,1998,T3 (93-127)
233295,1998,T3 (93-127)
125763,1998,T3 (93-127)
100937,1998,T2 (43-92)
184348,1998,T2 (43-92)
162654,1998,T3 (93-127)
213668,1998,No Rank
204909,1998,T2 (43-92)
183239,1998,No Rank
239716,1998,No Rank
216278,1998,No Rank
231059,1998,No Rank
209065,1998,No Rank
233426,1998,No Rank
215798,1998,No Rank
140553,1998,T3 (93-127)
218539,1998,T3 (93-127)
233301,1998,T2 (43-92)
199607,1998,T4 (128-158)
216807,1998,T4 (128-158)
125727,1998,T4 (128-158)
133492,1998,T3 (93-127)
191676,1998,T4 (128-158)
145691,1998,T4 (128-158)
198950,1998,No Rank
147341,1998,T4 (128-158)
168546,1998,T3 (93-127)
175980,1998,T2 (43-92)
239628,1998,T2 (43-92)
174251,1998,T4 (128-158)
199111,1998,No Rank
153144,1998,T3 (93-127)
150604,1998,T4 (128-158)
191533,1998,T3 (93-127)
153108,1998,T3 (93-127)
173300,1998,T4 (128-158)
139393,1998,No Rank
206525,1998,T2 (43-92)
165936,1998,T4 (128-158)
158477,1998,No Rank
156745,1998,T4 (128-158)
198613,1998,T3 (93-127)
154350,1998,No Rank
233718,1998,T2 (43-92)
199865,1998,No Rank
154527,1998,T4 (128-158)
197230,1998,T2 (43-92)
179946,1998,T4 (128-158)
168342,1997,3
164465,1997,2
121345,1997,5
216287,1997,1
168218,1997,4
161004,1997,8
173258,1997,9
164155,1997,No Rank
112260,1997,15
197036,1997,No Rank
230959,1997,7
234207,1997,13
167835,1997,12
197133,1997,17
198385,1997,11
153384,1997,16
191515,1997,25
189097,1997,23
190099,1997,20
212911,1997,6
128328,1997,No Rank
233374,1997,No Rank
130697,1997,14
161086,1997,18
160977,1997,22
156295,1997,No Rank
126678,1997,28
173902,1997,32
115409,1997,No Rank
399911,1997,No Rank
211273,1997,10
203535,1997,33
166124,1997,27
121257,1997,T2 (41-80)
123165,1997,36
166939,1997,19
211291,1997,31
120254,1997,38
202523,1997,T2 (41-80)
212577,1997,34
213385,1997,39
204501,1997,24
195526,1997,T2 (41-80)
130590,1997,21
150400,1997,T2 (41-80)
218070,1997,T2 (41-80)
124292,1997,T2 (41-80)
170286,1997,No Rank
196866,1997,34
237057,1997,T2 (41-80)
212009,1997,T2 (41-80)
148016,1997,No Rank
221519,1997,29
141060,1997,T3 (81-120)
156408,1997,T2 (41-80)
128902,1997,26
221351,1997,T2 (41-80)
152673,1997,T2 (41-80)
189088,1997,40
212674,1997,T2 (41-80)
163976,1997,T2 (41-80)
138600,1997,T2 (41-80)
239017,1997,T2 (41-80)
245652,1997,T2 (41-80)
174844,1997,T2 (41-80)
149781,1997,T2 (41-80)
170532,1997,T2 (41-80)
195216,1997,T2 (41-80)
234085,1997,T3 (81-120)
218973,1997,T3 (81-120)
191630,1997,T2 (41-80)
146427,1997,T2 (41-80)
209922,1997,37
195304,1997,29
210669,1997,T2 (41-80)
206589,1997,T2 (41-80)
214175,1997,T3 (81-120)
262129,1997,No Rank
210401,1997,T2 (41-80)
238333,1997,T2 (41-80)
150455,1997,T2 (41-80)
173647,1997,T2 (41-80)
230816,1997,T3 (81-120)
146481,1997,T2 (41-80)
228343,1997,T2 (41-80)
236328,1997,T3 (81-120)
164216,1997,T3 (81-120)
213251,1997,T3 (81-120)
163912,1997,T2 (41-80)
167996,1997,No Rank
216524,1997,T3 (81-120)
168281,1997,T2 (41-80)
143084,1997,T3 (81-120)
174747,1997,T3 (81-120)
232256,1997,T2 (41-80)
209056,1997,T3 (81-120)
174792,1997,T3 (81-120)
216667,1997,T3 (81-120)
153162,1997,T3 (81-120)
152390,1997,No Rank
150756,1997,T3 (81-120)
107080,1997,T3 (81-120)
232308,1997,T3 (81-120)
170301,1997,T3 (81-120)
157818,1997,T3 (81-120)
222983,1997,T3 (81-120)
153834,1997,T3 (81-120)
233295,1997,T3 (81-120)
125763,1997,T4 (121-160)
100937,1997,T2 (41-80)
184348,1997,T2 (41-80)
162654,1997,T3 (81-120)
213668,1997,No Rank
204909,1997,T2 (41-80)
183239,1997,No Rank
239716,1997,No Rank
216278,1997,No Rank
231059,1997,No Rank
209065,1997,No Rank
233426,1997,No Rank
215798,1997,No Rank
140553,1997,T3 (81-120)
218539,1997,T3 (81-120)
233301,1997,T2 (41-80)
199607,1997,T4 (121-160)
216807,1997,T4 (121-160)
125727,1997,T4 (121-160)
133492,1997,T3 (81-120)
191676,1997,T4 (121-160)
145691,1997,T4 (121-160)
198950,1997,No Rank
147341,1997,T4 (121-160)
168546,1997,T3 (81-120)
175980,1997,T3 (81-120)
239628,1997,T3 (81-120)
174251,1997,T4 (121-160)
199111,1997,T4 (121-160)
153144,1997,T3 (81-120)
150604,1997,T4 (121-160)
191533,1997,T3 (81-120)
153108,1997,T4 (121-160)
173300,1997,T4 (121-160)
139393,1997,No Rank
206525,1997,T3 (81-120)
165936,1997,T4 (121-160)
158477,1997,No Rank
156745,1997,T4 (121-160)
198613,1997,T3 (81-120)
154350,1997,No Rank
233718,1997,T2 (41-80)
199865,1997,No Rank
154527,1997,T4 (121-160)
197230,1997,T3 (81-120)
179946,1997,T4 (121-160)
168342,1996,2
164465,1996,1
121345,1996,8
216287,1996,2
168218,1996,5
161004,1996,4
173258,1996,11
164155,1996,No Rank
112260,1996,16
197036,1996,No Rank
230959,1996,7
234207,1996,15
167835,1996,10
197133,1996,13
198385,1996,21
153384,1996,14
191515,1996,23
189097,1996,32
190099,1996,17
212911,1996,5
128328,1996,No Rank
233374,1996,No Rank
130697,1996,12
161086,1996,19
160977,1996,18
156295,1996,No Rank
126678,1996,28
173902,1996,34
115409,1996,No Rank
399911,1996,No Rank
211273,1996,9
203535,1996,36
166124,1996,26
121257,1996,T2 (41-81)
123165,1996,37
166939,1996,19
211291,1996,30
120254,1996,39
202523,1996,T2 (41-81)
212577,1996,29
213385,1996,33
204501,1996,22
195526,1996,T2 (41-81)
130590,1996,23
150400,1996,T2 (41-81)
218070,1996,T2 (41-81)
124292,1996,T3 (82-121)
170286,1996,No Rank
196866,1996,31
237057,1996,T2 (41-81)
212009,1996,40
148016,1996,No Rank
221519,1996,27
141060,1996,T3 (82-121)
156408,1996,T2 (41-81)
128902,1996,25
221351,1996,T2 (41-81)
152673,1996,38
189088,1996,T2 (41-81)
212674,1996,T2 (41-81)
163976,1996,T3 (82-121)
138600,1996,T2 (41-81)
239017,1996,T2 (41-81)
245652,1996,T2 (41-81)
174844,1996,T2 (41-81)
149781,1996,T2 (41-81)
170532,1996,T2 (41-81)
195216,1996,T2 (41-81)
234085,1996,T3 (82-121)
218973,1996,T2 (41-81)
191630,1996,T2 (41-81)
146427,1996,T2 (41-81)
209922,1996,T4 (122-161)
195304,1996,35
210669,1996,T2 (41-81)
206589,1996,T2 (41-81)
214175,1996,T2 (41-81)
262129,1996,No Rank
210401,1996,T2 (41-81)
238333,1996,T2 (41-81)
150455,1996,T2 (41-81)
173647,1996,T2 (41-81)
230816,1996,T3 (82-121)
146481,1996,T2 (41-81)
228343,1996,T2 (41-81)
236328,1996,T3 (82-121)
164216,1996,T3 (82-121)
213251,1996,T3 (82-121)
163912,1996,T3 (82-121)
167996,1996,No Rank
216524,1996,T2 (41-81)
168281,1996,T2 (41-81)
143084,1996,T3 (82-121)
174747,1996,T4 (122-161)
232256,1996,T3 (82-121)
209056,1996,T2 (41-81)
174792,1996,T3 (82-121)
216667,1996,T3 (82-121)
153162,1996,T3 (82-121)
152390,1996,No Rank
150756,1996,T3 (82-121)
107080,1996,T2 (41-81)
232308,1996,T3 (82-121)
170301,1996,T2 (41-81)
157818,1996,T3 (82-121)
222983,1996,T3 (82-121)
153834,1996,T3 (82-121)
233295,1996,T3 (82-121)
125763,1996,T3 (82-121)
100937,1996,T2 (41-81)
184348,1996,T2 (41-81)
162654,1996,T3 (82-121)
213668,1996,No Rank
204909,1996,T2 (41-81)
183239,1996,No Rank
239716,1996,No Rank
216278,1996,No Rank
231059,1996,No Rank
209065,1996,No Rank
233426,1996,No Rank
215798,1996,No Rank
140553,1996,T3 (82-121)
218539,1996,T3 (82-121)
233301,1996,T2 (41-81)
199607,1996,T4 (122-161)
216807,1996,T4 (122-161)
125727,1996,T3 (82-121)
133492,1996,T3 (82-121)
191676,1996,T4 (122-161)
145691,1996,T4 (122-161)
198950,1996,No Rank
147341,1996,T4 (122-161)
168546,1996,T2 (41-81)
175980,1996,T3 (82-121)
239628,1996,T3 (82-121)
174251,1996,T4 (122-161)
199111,1996,T4 (122-161)
153144,1996,T3 (82-121)
150604,1996,T4 (122-161)
191533,1996,T4 (122-161)
153108,1996,T4 (122-161)
173300,1996,T4 (122-161)
139393,1996,No Rank
206525,1996,T2 (41-81)
165936,1996,T4 (122-161)
158477,1996,No Rank
156745,1996,T4 (122-161)
198613,1996,T4 (122-161)
154350,1996,No Rank
233718,1996,T3 (82-121)
199865,1996,No Rank
154527,1996,T4 (122-161)
197230,1996,T3 (82-121)
179946,1996,T4 (122-161)
168342,1995,2
164465,1995,1
121345,1995,5
216287,1995,3
168218,1995,4
161004,1995,6
173258,1995,10
164155,1995,No Rank
112260,1995,12
197036,1995,No Rank
230959,1995,11
234207,1995,15
167835,1995,13
197133,1995,16
198385,1995,8
153384,1995,17
191515,1995,T1 (26-40)
189097,1995,T1 (26-40)
190099,1995,18
212911,1995,6
128328,1995,No Rank
233374,1995,No Rank
130697,1995,9
161086,1995,23
160977,1995,21
156295,1995,T3 (81-120)
126678,1995,20
173902,1995,T1 (26-40)
115409,1995,No Rank
399911,1995,No Rank
211273,1995,14
203535,1995,T1 (26-40)
166124,1995,24
121257,1995,T2 (41-80)
123165,1995,T1 (26-40)
166939,1995,T1 (26-40)
211291,1995,25
120254,1995,T2 (41-80)
202523,1995,T2 (41-80)
212577,1995,T1 (26-40)
213385,1995,T1 (26-40)
204501,1995,19
195526,1995,T2 (41-80)
130590,1995,22
150400,1995,T2 (41-80)
218070,1995,T2 (41-80)
124292,1995,T3 (81-120)
170286,1995,No Rank
196866,1995,T1 (26-40)
237057,1995,T2 (41-80)
212009,1995,T2 (41-80)
148016,1995,No Rank
221519,1995,T1 (26-40)
141060,1995,T3 (81-120)
156408,1995,T2 (41-80)
128902,1995,T1 (26-40)
221351,1995,T1 (26-40)
152673,1995,T2 (41-80)
189088,1995,T1 (26-40)
212674,1995,T2 (41-80)
163976,1995,T2 (41-80)
138600,1995,T2 (41-80)
239017,1995,T1 (26-40)
245652,1995,T3 (81-120)
174844,1995,T2 (41-80)
149781,1995,T2 (41-80)
