Year,Month,Zone,WasteType,same_as_wikidata_wastetype,District,Name,same_as_wikidata_district,Total
2022,6,2,clothing,http://wikidata.org/entity/Q11460,14,Moratalaz,http://wikidata.org/entity/Q2076109,0.36
2022,6,2,glass,http://wikidata.org/entity/Q11469,3,Retiro,http://wikidata.org/entity/Q2002296,277.12
2022,6,2,glass,http://wikidata.org/entity/Q11469,4,Salamanca,http://wikidata.org/entity/Q1773521,375.0
2022,6,2,glass,http://wikidata.org/entity/Q11469,5,Chamartín,http://wikidata.org/entity/Q1766348,330.84
2022,6,2,glass,http://wikidata.org/entity/Q11469,14,Moratalaz,http://wikidata.org/entity/Q2076109,202.42
2022,6,2,glass,http://wikidata.org/entity/Q11469,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,212.12
2022,6,2,glass,http://wikidata.org/entity/Q11469,16,Hortaleza,http://wikidata.org/entity/Q1928529,119.88
2022,6,2,glass,http://wikidata.org/entity/Q11469,19,Vicálvaro,http://wikidata.org/entity/Q589403,170.44
2022,6,2,glass,http://wikidata.org/entity/Q11469,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,170.48
2022,6,2,glass,http://wikidata.org/entity/Q11469,21,Barajas,http://wikidata.org/entity/Q807230,116.28
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,3,Retiro,http://wikidata.org/entity/Q2002296,704.34
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,4,Salamanca,http://wikidata.org/entity/Q1773521,1055.0
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,5,Chamartín,http://wikidata.org/entity/Q1766348,983.24
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,14,Moratalaz,http://wikidata.org/entity/Q2076109,495.74
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,1143.62
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,16,Hortaleza,http://wikidata.org/entity/Q1928529,947.04
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,19,Vicálvaro,http://wikidata.org/entity/Q589403,228.18
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,760.8
2022,6,2,organicFood,http://wikidata.org/entity/Q380778,21,Barajas,http://wikidata.org/entity/Q807230,460.1
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,3,Retiro,http://wikidata.org/entity/Q2002296,274.28
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,4,Salamanca,http://wikidata.org/entity/Q1773521,357.58
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,5,Chamartín,http://wikidata.org/entity/Q1766348,373.96
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,14,Moratalaz,http://wikidata.org/entity/Q2076109,312.56
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,560.6
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,16,Hortaleza,http://wikidata.org/entity/Q1928529,567.48
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,19,Vicálvaro,http://wikidata.org/entity/Q589403,295.14
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,476.92
2022,6,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,21,Barajas,http://wikidata.org/entity/Q807230,138.74
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,3,Retiro,http://wikidata.org/entity/Q2002296,287.27
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,4,Salamanca,http://wikidata.org/entity/Q1773521,597.25
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,5,Chamartín,http://wikidata.org/entity/Q1766348,393.83
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,14,Moratalaz,http://wikidata.org/entity/Q2076109,112.02
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,406.35
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,16,Hortaleza,http://wikidata.org/entity/Q1928529,377.23
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,19,Vicálvaro,http://wikidata.org/entity/Q589403,77.3
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,243.78
2022,6,2,wastePaper,http://wikidata.org/entity/Q444632,21,Barajas,http://wikidata.org/entity/Q807230,59.63
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,3,Retiro,http://wikidata.org/entity/Q2002296,1467.34
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,4,Salamanca,http://wikidata.org/entity/Q1773521,2440.24
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,5,Chamartín,http://wikidata.org/entity/Q1766348,2195.96
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,14,Moratalaz,http://wikidata.org/entity/Q2076109,1176.64
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,3096.54
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,16,Hortaleza,http://wikidata.org/entity/Q1928529,2910.46
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,19,Vicálvaro,http://wikidata.org/entity/Q589403,1743.9
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,2578.96
2022,6,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,21,Barajas,http://wikidata.org/entity/Q807230,858.2
2022,6,3,CDW,,2,Arganzuela,http://wikidata.org/entity/Q2000929,29.98
2022,6,3,CDW,,11,Carabanchel,http://wikidata.org/entity/Q1001991,44.15
2022,6,3,CDW,,12,Usera,http://wikidata.org/entity/Q953368,61.82
2022,6,3,CDW,,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,30.94
2022,6,3,CDW,,17,Villaverde,http://wikidata.org/entity/Q919536,48.87
2022,6,3,CDW,,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,119.46
2022,6,3,wasteContainer,http://wikidata.org/entity/Q216530,2,Arganzuela,http://wikidata.org/entity/Q2000929,41.08
2022,6,3,wasteContainer,http://wikidata.org/entity/Q216530,11,Carabanchel,http://wikidata.org/entity/Q1001991,33.7
2022,6,3,wasteContainer,http://wikidata.org/entity/Q216530,12,Usera,http://wikidata.org/entity/Q953368,33.3
2022,6,3,wasteContainer,http://wikidata.org/entity/Q216530,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,38.3
2022,6,3,wasteContainer,http://wikidata.org/entity/Q216530,17,Villaverde,http://wikidata.org/entity/Q919536,63.9
2022,6,3,wasteContainer,http://wikidata.org/entity/Q216530,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,67.58
2022,6,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,12,Usera,http://wikidata.org/entity/Q953368,165.26
2022,6,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,35.6
2022,6,3,glass,http://wikidata.org/entity/Q11469,2,Arganzuela,http://wikidata.org/entity/Q2000929,151.38
2022,6,3,glass,http://wikidata.org/entity/Q11469,11,Carabanchel,http://wikidata.org/entity/Q1001991,126.78
2022,6,3,glass,http://wikidata.org/entity/Q11469,12,Usera,http://wikidata.org/entity/Q953368,356.44
2022,6,3,glass,http://wikidata.org/entity/Q11469,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,228.86
2022,6,3,glass,http://wikidata.org/entity/Q11469,17,Villaverde,http://wikidata.org/entity/Q919536,76.34
2022,6,3,glass,http://wikidata.org/entity/Q11469,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,149.88
2022,6,3,organicFood,http://wikidata.org/entity/Q380778,2,Arganzuela,http://wikidata.org/entity/Q2000929,669.64
2022,6,3,organicFood,http://wikidata.org/entity/Q380778,11,Carabanchel,http://wikidata.org/entity/Q1001991,1192.39
2022,6,3,organicFood,http://wikidata.org/entity/Q380778,12,Usera,http://wikidata.org/entity/Q953368,579.96
2022,6,3,organicFood,http://wikidata.org/entity/Q380778,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,973.02
2022,6,3,organicFood,http://wikidata.org/entity/Q380778,17,Villaverde,http://wikidata.org/entity/Q919536,785.36
2022,6,3,organicFood,http://wikidata.org/entity/Q380778,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,1794.34
2022,6,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,2,Arganzuela,http://wikidata.org/entity/Q2000929,344.22
2022,6,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,11,Carabanchel,http://wikidata.org/entity/Q1001991,797.16
2022,6,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,12,Usera,http://wikidata.org/entity/Q953368,408.88
2022,6,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,835.18
2022,6,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,17,Villaverde,http://wikidata.org/entity/Q919536,537.02
2022,6,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,325.26
2022,6,3,wastePaper,http://wikidata.org/entity/Q444632,2,Arganzuela,http://wikidata.org/entity/Q2000929,373.14
2022,6,3,wastePaper,http://wikidata.org/entity/Q444632,11,Carabanchel,http://wikidata.org/entity/Q1001991,340.3
2022,6,3,wastePaper,http://wikidata.org/entity/Q444632,12,Usera,http://wikidata.org/entity/Q953368,137.72
2022,6,3,wastePaper,http://wikidata.org/entity/Q444632,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,231.2
2022,6,3,wastePaper,http://wikidata.org/entity/Q444632,17,Villaverde,http://wikidata.org/entity/Q919536,157.72
2022,6,3,wastePaper,http://wikidata.org/entity/Q444632,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,138.66
2022,6,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,2,Arganzuela,http://wikidata.org/entity/Q2000929,1901.74
2022,6,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,11,Carabanchel,http://wikidata.org/entity/Q1001991,4307.92
2022,6,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,12,Usera,http://wikidata.org/entity/Q953368,1996.6
2022,6,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,4007.62
2022,6,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,17,Villaverde,http://wikidata.org/entity/Q919536,2522.0
2022,6,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,2874.16
2022,7,1,CDW,,1,Centro,http://wikidata.org/entity/Q1763376,264.725
2022,7,1,CDW,,6,Tetuán,http://wikidata.org/entity/Q1773540,49.66
2022,7,1,CDW,,7,Chamberí,http://wikidata.org/entity/Q1763370,52.21
2022,7,1,CDW,,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,78.805
2022,7,1,CDW,,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,79.975
2022,7,1,CDW,,10,Latina,http://wikidata.org/entity/Q794954,47.125
2022,7,1,wasteContainer,http://wikidata.org/entity/Q216530,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,120.7
2022,7,1,wasteContainer,http://wikidata.org/entity/Q216530,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,45.0
2022,7,1,wasteContainer,http://wikidata.org/entity/Q216530,10,Latina,http://wikidata.org/entity/Q794954,79.36
2022,7,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,1,Centro,http://wikidata.org/entity/Q1763376,143.22
2022,7,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,6,Tetuán,http://wikidata.org/entity/Q1773540,15.76
2022,7,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,286.36
2022,7,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,222.98
2022,7,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,10,Latina,http://wikidata.org/entity/Q794954,24.12
2022,7,1,glass,http://wikidata.org/entity/Q11469,1,Centro,http://wikidata.org/entity/Q1763376,652.96
2022,7,1,glass,http://wikidata.org/entity/Q11469,6,Tetuán,http://wikidata.org/entity/Q1773540,291.58
2022,7,1,glass,http://wikidata.org/entity/Q11469,7,Chamberí,http://wikidata.org/entity/Q1763370,196.02
2022,7,1,glass,http://wikidata.org/entity/Q11469,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,366.9
2022,7,1,glass,http://wikidata.org/entity/Q11469,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,189.7
2022,7,1,glass,http://wikidata.org/entity/Q11469,10,Latina,http://wikidata.org/entity/Q794954,157.14
2022,7,1,horseBed,,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,45.285
2022,7,1,organicFood,http://wikidata.org/entity/Q380778,1,Centro,http://wikidata.org/entity/Q1763376,981.8
2022,7,1,organicFood,http://wikidata.org/entity/Q380778,6,Tetuán,http://wikidata.org/entity/Q1773540,724.38
2022,7,1,organicFood,http://wikidata.org/entity/Q380778,7,Chamberí,http://wikidata.org/entity/Q1763370,762.82
2022,7,1,organicFood,http://wikidata.org/entity/Q380778,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,1329.04
2022,7,1,organicFood,http://wikidata.org/entity/Q380778,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,837.84
2022,7,1,organicFood,http://wikidata.org/entity/Q380778,10,Latina,http://wikidata.org/entity/Q794954,1129.5
2022,7,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,1,Centro,http://wikidata.org/entity/Q1763376,274.56
2022,7,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,6,Tetuán,http://wikidata.org/entity/Q1773540,366.52
2022,7,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,7,Chamberí,http://wikidata.org/entity/Q1763370,289.68
2022,7,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,639.82
2022,7,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,306.12
2022,7,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,10,Latina,http://wikidata.org/entity/Q794954,570.48
2022,7,1,wastePaper,http://wikidata.org/entity/Q444632,1,Centro,http://wikidata.org/entity/Q1763376,496.29
2022,7,1,wastePaper,http://wikidata.org/entity/Q444632,6,Tetuán,http://wikidata.org/entity/Q1773540,371.66
2022,7,1,wastePaper,http://wikidata.org/entity/Q444632,7,Chamberí,http://wikidata.org/entity/Q1763370,325.74
2022,7,1,wastePaper,http://wikidata.org/entity/Q444632,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,559.96
2022,7,1,wastePaper,http://wikidata.org/entity/Q444632,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,325.29
2022,7,1,wastePaper,http://wikidata.org/entity/Q444632,10,Latina,http://wikidata.org/entity/Q794954,280.96
2022,7,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,1,Centro,http://wikidata.org/entity/Q1763376,4220.44
2022,7,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,6,Tetuán,http://wikidata.org/entity/Q1773540,2348.42
2022,7,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,7,Chamberí,http://wikidata.org/entity/Q1763370,1941.86
2022,7,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,3064.6
2022,7,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,2224.04
2022,7,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,10,Latina,http://wikidata.org/entity/Q794954,3075.06
2022,7,2,CDW,,3,Retiro,http://wikidata.org/entity/Q2002296,40.44
2022,7,2,CDW,,4,Salamanca,http://wikidata.org/entity/Q1773521,63.82
2022,7,2,CDW,,5,Chamartín,http://wikidata.org/entity/Q1766348,106.38
2022,7,2,CDW,,14,Moratalaz,http://wikidata.org/entity/Q2076109,15.94
2022,7,2,CDW,,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,28.74
2022,7,2,CDW,,16,Hortaleza,http://wikidata.org/entity/Q1928529,119.64
2022,7,2,CDW,,19,Vicálvaro,http://wikidata.org/entity/Q589403,55.095
2022,7,2,CDW,,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,94.88
2022,7,2,CDW,,21,Barajas,http://wikidata.org/entity/Q807230,19.0
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,3,Retiro,http://wikidata.org/entity/Q2002296,1.84
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,5,Chamartín,http://wikidata.org/entity/Q1766348,102.52
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,14,Moratalaz,http://wikidata.org/entity/Q2076109,37.92
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,74.48
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,16,Hortaleza,http://wikidata.org/entity/Q1928529,73.96
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,19,Vicálvaro,http://wikidata.org/entity/Q589403,32.72
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,81.0
2022,7,2,wasteContainer,http://wikidata.org/entity/Q216530,21,Barajas,http://wikidata.org/entity/Q807230,36.22
2022,7,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,3,Retiro,http://wikidata.org/entity/Q2002296,164.44
2022,7,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,4,Salamanca,http://wikidata.org/entity/Q1773521,101.76
2022,7,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,100.42
2022,7,2,glass,http://wikidata.org/entity/Q11469,3,Retiro,http://wikidata.org/entity/Q2002296,261.54
2022,7,2,glass,http://wikidata.org/entity/Q11469,4,Salamanca,http://wikidata.org/entity/Q1773521,302.56
2022,7,2,glass,http://wikidata.org/entity/Q11469,5,Chamartín,http://wikidata.org/entity/Q1766348,291.22
2022,7,2,glass,http://wikidata.org/entity/Q11469,14,Moratalaz,http://wikidata.org/entity/Q2076109,208.42
2022,7,2,glass,http://wikidata.org/entity/Q11469,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,180.0
2022,7,2,glass,http://wikidata.org/entity/Q11469,16,Hortaleza,http://wikidata.org/entity/Q1928529,167.04
2022,7,2,glass,http://wikidata.org/entity/Q11469,19,Vicálvaro,http://wikidata.org/entity/Q589403,156.5
2022,7,2,glass,http://wikidata.org/entity/Q11469,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,159.14
2022,7,2,glass,http://wikidata.org/entity/Q11469,21,Barajas,http://wikidata.org/entity/Q807230,91.1
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,3,Retiro,http://wikidata.org/entity/Q2002296,589.32
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,4,Salamanca,http://wikidata.org/entity/Q1773521,928.78
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,5,Chamartín,http://wikidata.org/entity/Q1766348,782.34
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,14,Moratalaz,http://wikidata.org/entity/Q2076109,410.16
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,988.2
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,16,Hortaleza,http://wikidata.org/entity/Q1928529,747.32
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,19,Vicálvaro,http://wikidata.org/entity/Q589403,211.14
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,647.92
2022,7,2,organicFood,http://wikidata.org/entity/Q380778,21,Barajas,http://wikidata.org/entity/Q807230,381.6
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,3,Retiro,http://wikidata.org/entity/Q2002296,236.68
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,4,Salamanca,http://wikidata.org/entity/Q1773521,320.16
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,5,Chamartín,http://wikidata.org/entity/Q1766348,308.7
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,14,Moratalaz,http://wikidata.org/entity/Q2076109,305.24
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,528.5
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,16,Hortaleza,http://wikidata.org/entity/Q1928529,540.36
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,19,Vicálvaro,http://wikidata.org/entity/Q589403,262.64
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,461.14
2022,7,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,21,Barajas,http://wikidata.org/entity/Q807230,127.68
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,3,Retiro,http://wikidata.org/entity/Q2002296,254.21
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,4,Salamanca,http://wikidata.org/entity/Q1773521,477.45
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,5,Chamartín,http://wikidata.org/entity/Q1766348,366.56
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,14,Moratalaz,http://wikidata.org/entity/Q2076109,121.55
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,400.02
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,16,Hortaleza,http://wikidata.org/entity/Q1928529,404.5
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,19,Vicálvaro,http://wikidata.org/entity/Q589403,75.39
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,243.79
2022,7,2,wastePaper,http://wikidata.org/entity/Q444632,21,Barajas,http://wikidata.org/entity/Q807230,49.56
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,3,Retiro,http://wikidata.org/entity/Q2002296,1263.26
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,4,Salamanca,http://wikidata.org/entity/Q1773521,2103.4
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,5,Chamartín,http://wikidata.org/entity/Q1766348,1938.24
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,14,Moratalaz,http://wikidata.org/entity/Q2076109,1064.08
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,2799.06
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,16,Hortaleza,http://wikidata.org/entity/Q1928529,2641.3
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,19,Vicálvaro,http://wikidata.org/entity/Q589403,2043.96
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,2365.74
2022,7,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,21,Barajas,http://wikidata.org/entity/Q807230,768.72
2022,7,3,CDW,,2,Arganzuela,http://wikidata.org/entity/Q2000929,34.85
2022,7,3,CDW,,11,Carabanchel,http://wikidata.org/entity/Q1001991,32.43
2022,7,3,CDW,,12,Usera,http://wikidata.org/entity/Q953368,52.1
2022,7,3,CDW,,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,18.18
2022,7,3,CDW,,17,Villaverde,http://wikidata.org/entity/Q919536,64.41
2022,7,3,CDW,,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,89.3
2022,7,3,wasteContainer,http://wikidata.org/entity/Q216530,2,Arganzuela,http://wikidata.org/entity/Q2000929,55.88
2022,7,3,wasteContainer,http://wikidata.org/entity/Q216530,11,Carabanchel,http://wikidata.org/entity/Q1001991,44.9
2022,7,3,wasteContainer,http://wikidata.org/entity/Q216530,12,Usera,http://wikidata.org/entity/Q953368,58.42
2022,7,3,wasteContainer,http://wikidata.org/entity/Q216530,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,40.26
2022,7,3,wasteContainer,http://wikidata.org/entity/Q216530,17,Villaverde,http://wikidata.org/entity/Q919536,34.88
2022,7,3,wasteContainer,http://wikidata.org/entity/Q216530,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,71.54
2022,7,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,12,Usera,http://wikidata.org/entity/Q953368,147.7
2022,7,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,28.94
2022,7,3,glass,http://wikidata.org/entity/Q11469,2,Arganzuela,http://wikidata.org/entity/Q2000929,115.78
2022,7,3,glass,http://wikidata.org/entity/Q11469,11,Carabanchel,http://wikidata.org/entity/Q1001991,121.6
2022,7,3,glass,http://wikidata.org/entity/Q11469,12,Usera,http://wikidata.org/entity/Q953368,288.52
2022,7,3,glass,http://wikidata.org/entity/Q11469,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,227.68
2022,7,3,glass,http://wikidata.org/entity/Q11469,17,Villaverde,http://wikidata.org/entity/Q919536,67.5
2022,7,3,glass,http://wikidata.org/entity/Q11469,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,198.46
2022,7,3,organicFood,http://wikidata.org/entity/Q380778,2,Arganzuela,http://wikidata.org/entity/Q2000929,560.9
2022,7,3,organicFood,http://wikidata.org/entity/Q380778,11,Carabanchel,http://wikidata.org/entity/Q1001991,1091.64
2022,7,3,organicFood,http://wikidata.org/entity/Q380778,12,Usera,http://wikidata.org/entity/Q953368,546.76
2022,7,3,organicFood,http://wikidata.org/entity/Q380778,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,915.7
2022,7,3,organicFood,http://wikidata.org/entity/Q380778,17,Villaverde,http://wikidata.org/entity/Q919536,738.42
2022,7,3,organicFood,http://wikidata.org/entity/Q380778,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,1569.02
2022,7,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,2,Arganzuela,http://wikidata.org/entity/Q2000929,292.74
2022,7,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,11,Carabanchel,http://wikidata.org/entity/Q1001991,769.44
2022,7,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,12,Usera,http://wikidata.org/entity/Q953368,409.68
2022,7,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,802.0
