Year,Month,Zone,WasteType,District,Name,Total
2022,4,2,Organic,20,San Blas - Canillejas,687.9
2022,4,2,Organic,21,Barajas,403.12
2022,4,2,Packaging,3,Retiro,250.24
2022,4,2,Packaging,4,Salamanca,330.08
2022,4,2,Packaging,5,Chamartín,342.82
2022,4,2,Packaging,14,Moratalaz,212.8
2022,4,2,Packaging,15,Ciudad Lineal,625.46
2022,4,2,Packaging,16,Hortaleza,533.84
2022,4,2,Packaging,19,Vicálvaro,294.78
2022,4,2,Packaging,20,San Blas - Canillejas,457.92
2022,4,2,Packaging,21,Barajas,116.94
2022,4,2,Paper,3,Retiro,296.37
2022,4,2,Paper,4,Salamanca,502.86
2022,4,2,Paper,5,Chamartín,323.47
2022,4,2,Paper,14,Moratalaz,102.36
2022,4,2,Paper,15,Ciudad Lineal,375.7
2022,4,2,Paper,16,Hortaleza,308.45
2022,4,2,Paper,19,Vicálvaro,67.04
2022,4,2,Paper,20,San Blas - Canillejas,325.95
2022,4,2,Paper,21,Barajas,61.64
2022,4,2,Rest,3,Retiro,1445.3
2022,4,2,Rest,4,Salamanca,2288.54
2022,4,2,Rest,5,Chamartín,2040.24
2022,4,2,Rest,14,Moratalaz,1144.7
2022,4,2,Rest,15,Ciudad Lineal,2956.76
2022,4,2,Rest,16,Hortaleza,2704.0
2022,4,2,Rest,19,Vicálvaro,1764.22
2022,4,2,Rest,20,San Blas - Canillejas,2482.62
2022,4,2,Rest,21,Barajas,798.56
2022,4,3,CDW,2,Arganzuela,27.87
2022,4,3,CDW,11,Carabanchel,25.36
2022,4,3,CDW,12,Usera,59.49
2022,4,3,CDW,13,Puente de Vallecas,32.93
2022,4,3,CDW,17,Villaverde,51.91
2022,4,3,CDW,18,Villa de Vallecas,169.045
2022,4,3,cleanPoints,2,Arganzuela,52.86
2022,4,3,cleanPoints,11,Carabanchel,46.78
2022,4,3,cleanPoints,12,Usera,15.62
2022,4,3,cleanPoints,13,Puente de Vallecas,36.86
2022,4,3,cleanPoints,17,Villaverde,48.1
2022,4,3,cleanPoints,18,Villa de Vallecas,58.92
2022,4,3,Clinicians,12,Usera,151.14
2022,4,3,Clinicians,13,Puente de Vallecas,36.1
2022,4,3,Glass,2,Arganzuela,197.78
2022,4,3,Glass,11,Carabanchel,153.12
2022,4,3,Glass,12,Usera,188.54
2022,4,3,Glass,13,Puente de Vallecas,107.08
2022,4,3,Glass,17,Villaverde,152.64
2022,4,3,Glass,18,Villa de Vallecas,272.76
2022,4,3,Organic,2,Arganzuela,628.78
2022,4,3,Organic,11,Carabanchel,1111.94
2022,4,3,Organic,12,Usera,529.3
2022,4,3,Organic,13,Puente de Vallecas,931.82
2022,4,3,Organic,17,Villaverde,725.14
2022,4,3,Organic,18,Villa de Vallecas,1608.52
2022,4,3,Packaging,2,Arganzuela,323.34
2022,4,3,Packaging,11,Carabanchel,776.32
2022,4,3,Packaging,12,Usera,402.3
2022,4,3,Packaging,13,Puente de Vallecas,811.36
2022,4,3,Packaging,17,Villaverde,513.48
2022,4,3,Packaging,18,Villa de Vallecas,306.86
2022,4,3,Paper,2,Arganzuela,364.08
2022,4,3,Paper,11,Carabanchel,329.46
2022,4,3,Paper,12,Usera,127.82
2022,4,3,Paper,13,Puente de Vallecas,233.54
2022,4,3,Paper,17,Villaverde,139.64
2022,4,3,Paper,18,Villa de Vallecas,131.1
2022,4,3,Rest,2,Arganzuela,1815.48
2022,4,3,Rest,11,Carabanchel,4137.08
2022,4,3,Rest,12,Usera,2039.46
2022,4,3,Rest,13,Puente de Vallecas,3816.7
2022,4,3,Rest,17,Villaverde,2440.16
2022,4,3,Rest,18,Villa de Vallecas,2556.38
2022,5,1,CDW,1,Centro,137.22
2022,5,1,CDW,6,Tetuán,49.7
2022,5,1,CDW,7,Chamberí,37.2
2022,5,1,CDW,8,Fuencarral - El Pardo,114.5
2022,5,1,CDW,9,Moncloa - Aravaca,65.225
2022,5,1,CDW,10,Latina,65.325
2022,5,1,cleanPoints,8,Fuencarral - El Pardo,127.9
2022,5,1,cleanPoints,9,Moncloa - Aravaca,73.62
2022,5,1,cleanPoints,10,Latina,118.46
2022,5,1,Clinicians,1,Centro,172.08
2022,5,1,Clinicians,6,Tetuán,16.32
2022,5,1,Clinicians,8,Fuencarral - El Pardo,306.68
2022,5,1,Clinicians,9,Moncloa - Aravaca,252.56
2022,5,1,Clinicians,10,Latina,25.56
2022,5,1,Clothes,9,Moncloa - Aravaca,0.18
2022,5,1,Glass,1,Centro,821.54
2022,5,1,Glass,6,Tetuán,394.24
2022,5,1,Glass,7,Chamberí,237.3
2022,5,1,Glass,8,Fuencarral - El Pardo,400.94
2022,5,1,Glass,9,Moncloa - Aravaca,235.98
2022,5,1,Glass,10,Latina,152.44
2022,5,1,horseBed,9,Moncloa - Aravaca,42.21
2022,5,1,Organic,1,Centro,1109.42
2022,5,1,Organic,6,Tetuán,813.94
2022,5,1,Organic,7,Chamberí,948.86
2022,5,1,Organic,8,Fuencarral - El Pardo,1690.5
2022,5,1,Organic,9,Moncloa - Aravaca,1149.36
2022,5,1,Organic,10,Latina,1434.38
2022,5,1,Packaging,1,Centro,263.16
2022,5,1,Packaging,6,Tetuán,388.94
2022,5,1,Packaging,7,Chamberí,358.32
2022,5,1,Packaging,8,Fuencarral - El Pardo,714.88
2022,5,1,Packaging,9,Moncloa - Aravaca,347.94
2022,5,1,Packaging,10,Latina,640.36
2022,5,1,Paper,1,Centro,530.65
2022,5,1,Paper,6,Tetuán,411.7
2022,5,1,Paper,7,Chamberí,341.38
2022,5,1,Paper,8,Fuencarral - El Pardo,599.93
2022,5,1,Paper,9,Moncloa - Aravaca,301.0
2022,5,1,Paper,10,Latina,315.8
2022,5,1,Rest,1,Centro,4651.08
2022,5,1,Rest,6,Tetuán,2662.56
2022,5,1,Rest,7,Chamberí,2305.62
2022,5,1,Rest,8,Fuencarral - El Pardo,3589.94
2022,5,1,Rest,9,Moncloa - Aravaca,2686.86
2022,5,1,Rest,10,Latina,3463.44
2022,5,2,CDW,3,Retiro,54.84
2022,5,2,CDW,4,Salamanca,81.305
2022,5,2,CDW,5,Chamartín,76.96
2022,5,2,CDW,14,Moratalaz,62.64
2022,5,2,CDW,15,Ciudad Lineal,79.28
2022,5,2,CDW,16,Hortaleza,47.98
2022,5,2,CDW,19,Vicálvaro,36.4
2022,5,2,CDW,20,San Blas - Canillejas,53.24
2022,5,2,CDW,21,Barajas,36.34
2022,5,2,cleanPoints,3,Retiro,2.7
2022,5,2,cleanPoints,5,Chamartín,100.86
2022,5,2,cleanPoints,14,Moratalaz,44.0
2022,5,2,cleanPoints,15,Ciudad Lineal,60.08
2022,5,2,cleanPoints,16,Hortaleza,73.26
2022,5,2,cleanPoints,19,Vicálvaro,25.66
2022,5,2,cleanPoints,20,San Blas - Canillejas,74.82
2022,5,2,cleanPoints,21,Barajas,45.64
2022,5,2,Clinicians,3,Retiro,175.66
2022,5,2,Clinicians,4,Salamanca,119.92
2022,5,2,Clinicians,15,Ciudad Lineal,113.56
2022,5,2,Glass,3,Retiro,294.92
2022,5,2,Glass,4,Salamanca,380.5
2022,5,2,Glass,5,Chamartín,331.4
2022,5,2,Glass,14,Moratalaz,269.4
2022,5,2,Glass,15,Ciudad Lineal,168.3
2022,5,2,Glass,16,Hortaleza,161.66
2022,5,2,Glass,19,Vicálvaro,176.1
2022,5,2,Glass,20,San Blas - Canillejas,165.58
2022,5,2,Glass,21,Barajas,110.66
2022,5,2,Organic,3,Retiro,739.4
2022,5,2,Organic,4,Salamanca,1105.08
2022,5,2,Organic,5,Chamartín,1028.74
2022,5,2,Organic,14,Moratalaz,519.98
2022,5,2,Organic,15,Ciudad Lineal,1200.8
2022,5,2,Organic,16,Hortaleza,940.44
2022,5,2,Organic,19,Vicálvaro,246.68
2022,5,2,Organic,20,San Blas - Canillejas,796.26
2022,5,2,Organic,21,Barajas,534.42
2022,5,2,Packaging,3,Retiro,275.7
2022,5,2,Packaging,4,Salamanca,355.04
2022,5,2,Packaging,5,Chamartín,374.92
2022,5,2,Packaging,14,Moratalaz,312.04
2022,5,2,Packaging,15,Ciudad Lineal,572.94
2022,5,2,Packaging,16,Hortaleza,597.14
2022,5,2,Packaging,19,Vicálvaro,307.0
2022,5,2,Packaging,20,San Blas - Canillejas,487.44
2022,5,2,Packaging,21,Barajas,143.02
2022,5,2,Paper,3,Retiro,309.15
2022,5,2,Paper,4,Salamanca,544.85
2022,5,2,Paper,5,Chamartín,321.58
2022,5,2,Paper,14,Moratalaz,116.35
2022,5,2,Paper,15,Ciudad Lineal,397.29
2022,5,2,Paper,16,Hortaleza,331.74
2022,5,2,Paper,19,Vicálvaro,63.43
2022,5,2,Paper,20,San Blas - Canillejas,365.08
2022,5,2,Paper,21,Barajas,63.3
2022,5,2,Rest,3,Retiro,1517.92
2022,5,2,Rest,4,Salamanca,2533.18
2022,5,2,Rest,5,Chamartín,2257.1
2022,5,2,Rest,14,Moratalaz,1239.62
2022,5,2,Rest,15,Ciudad Lineal,3202.22
2022,5,2,Rest,16,Hortaleza,3001.96
2022,5,2,Rest,19,Vicálvaro,1906.0
2022,5,2,Rest,20,San Blas - Canillejas,2719.2
2022,5,2,Rest,21,Barajas,886.66
2022,5,3,CDW,2,Arganzuela,30.38
2022,5,3,CDW,11,Carabanchel,37.68
2022,5,3,CDW,12,Usera,56.11
2022,5,3,CDW,13,Puente de Vallecas,41.12
2022,5,3,CDW,17,Villaverde,65.36
2022,5,3,CDW,18,Villa de Vallecas,124.2
2022,5,3,cleanPoints,2,Arganzuela,87.4
2022,5,3,cleanPoints,11,Carabanchel,27.9
2022,5,3,cleanPoints,12,Usera,30.02
2022,5,3,cleanPoints,13,Puente de Vallecas,31.64
2022,5,3,cleanPoints,17,Villaverde,30.56
2022,5,3,cleanPoints,18,Villa de Vallecas,63.02
2022,5,3,Clinicians,12,Usera,155.92
2022,5,3,Clinicians,13,Puente de Vallecas,35.92
2022,5,3,Glass,2,Arganzuela,104.84
2022,5,3,Glass,11,Carabanchel,97.36
2022,5,3,Glass,12,Usera,338.82
2022,5,3,Glass,13,Puente de Vallecas,266.98
2022,5,3,Glass,17,Villaverde,77.88
2022,5,3,Glass,18,Villa de Vallecas,228.18
2022,5,3,Organic,2,Arganzuela,689.3
2022,5,3,Organic,11,Carabanchel,1262.46
2022,5,3,Organic,12,Usera,625.5
2022,5,3,Organic,13,Puente de Vallecas,1024.74
2022,5,3,Organic,17,Villaverde,804.46
2022,5,3,Organic,18,Villa de Vallecas,1954.14
2022,5,3,Packaging,2,Arganzuela,357.7
2022,5,3,Packaging,11,Carabanchel,855.62
2022,5,3,Packaging,12,Usera,437.26
2022,5,3,Packaging,13,Puente de Vallecas,873.2
2022,5,3,Packaging,17,Villaverde,539.72
2022,5,3,Packaging,18,Villa de Vallecas,338.38
2022,5,3,Paper,2,Arganzuela,377.74
2022,5,3,Paper,11,Carabanchel,337.18
2022,5,3,Paper,12,Usera,139.44
2022,5,3,Paper,13,Puente de Vallecas,249.42
2022,5,3,Paper,17,Villaverde,152.36
2022,5,3,Paper,18,Villa de Vallecas,150.76
2022,5,3,Rest,2,Arganzuela,1999.56
2022,5,3,Rest,11,Carabanchel,4634.24
2022,5,3,Rest,12,Usera,2288.54
2022,5,3,Rest,13,Puente de Vallecas,4191.18
2022,5,3,Rest,17,Villaverde,2678.58
2022,5,3,Rest,18,Villa de Vallecas,2816.52
2022,6,1,CDW,1,Centro,162.225
2022,6,1,CDW,6,Tetuán,37.36
2022,6,1,CDW,7,Chamberí,39.27
2022,6,1,CDW,8,Fuencarral - El Pardo,109.425
2022,6,1,CDW,9,Moncloa - Aravaca,74.245
2022,6,1,CDW,10,Latina,76.37
2022,6,1,cleanPoints,8,Fuencarral - El Pardo,129.78
2022,6,1,cleanPoints,9,Moncloa - Aravaca,64.86
2022,6,1,cleanPoints,10,Latina,108.4
2022,6,1,Clinicians,1,Centro,169.82
2022,6,1,Clinicians,6,Tetuán,13.26
2022,6,1,Clinicians,8,Fuencarral - El Pardo,311.26
2022,6,1,Clinicians,9,Moncloa - Aravaca,250.46
2022,6,1,Clinicians,10,Latina,24.2
2022,6,1,Glass,1,Centro,726.28
2022,6,1,Glass,6,Tetuán,328.48
2022,6,1,Glass,7,Chamberí,220.56
2022,6,1,Glass,8,Fuencarral - El Pardo,427.92
2022,6,1,Glass,9,Moncloa - Aravaca,160.54
2022,6,1,Glass,10,Latina,195.42
2022,6,1,horseBed,9,Moncloa - Aravaca,47.51
2022,6,1,Organic,1,Centro,1044.82
2022,6,1,Organic,6,Tetuán,719.74
2022,6,1,Organic,7,Chamberí,960.24
2022,6,1,Organic,8,Fuencarral - El Pardo,1602.64
2022,6,1,Organic,9,Moncloa - Aravaca,1054.54
2022,6,1,Organic,10,Latina,1310.74
2022,6,1,Packaging,1,Centro,243.56
2022,6,1,Packaging,6,Tetuán,379.16
2022,6,1,Packaging,7,Chamberí,350.74
2022,6,1,Packaging,8,Fuencarral - El Pardo,708.96
2022,6,1,Packaging,9,Moncloa - Aravaca,339.76
2022,6,1,Packaging,10,Latina,609.24
2022,6,1,Paper,1,Centro,566.53
2022,6,1,Paper,6,Tetuán,373.81
2022,6,1,Paper,7,Chamberí,322.68
2022,6,1,Paper,8,Fuencarral - El Pardo,561.39
2022,6,1,Paper,9,Moncloa - Aravaca,343.14
2022,6,1,Paper,10,Latina,296.18
2022,6,1,Rest,1,Centro,4421.74
2022,6,1,Rest,6,Tetuán,2549.34
2022,6,1,Rest,7,Chamberí,2269.36
2022,6,1,Rest,8,Fuencarral - El Pardo,3467.2
2022,6,1,Rest,9,Moncloa - Aravaca,2563.26
2022,6,1,Rest,10,Latina,3318.44
2022,6,2,CDW,3,Retiro,61.5
2022,6,2,CDW,4,Salamanca,109.4
2022,6,2,CDW,5,Chamartín,73.5
2022,6,2,CDW,14,Moratalaz,61.865
2022,6,2,CDW,15,Ciudad Lineal,96.325
2022,6,2,CDW,16,Hortaleza,52.54
2022,6,2,CDW,19,Vicálvaro,71.17
2022,6,2,CDW,20,San Blas - Canillejas,50.17
2022,6,2,CDW,21,Barajas,44.98
2022,6,2,cleanPoints,3,Retiro,2.38
2022,6,2,cleanPoints,5,Chamartín,91.68
2022,6,2,cleanPoints,14,Moratalaz,56.08
2022,6,2,cleanPoints,15,Ciudad Lineal,74.68
2022,6,2,cleanPoints,16,Hortaleza,59.22
2022,6,2,cleanPoints,19,Vicálvaro,25.6
2022,6,2,cleanPoints,20,San Blas - Canillejas,53.94
2022,6,2,cleanPoints,21,Barajas,45.24
2022,6,2,Clinicians,3,Retiro,181.66
2022,6,2,Clinicians,4,Salamanca,122.64
2022,6,2,Clinicians,15,Ciudad Lineal,116.24
2022,6,2,Clothes,14,Moratalaz,0.36
2022,6,2,Glass,3,Retiro,277.12
2022,6,2,Glass,4,Salamanca,375.0
2022,6,2,Glass,5,Chamartín,330.84
2022,6,2,Glass,14,Moratalaz,202.42
2022,6,2,Glass,15,Ciudad Lineal,212.12
2022,6,2,Glass,16,Hortaleza,119.88
2022,6,2,Glass,19,Vicálvaro,170.44
2022,6,2,Glass,20,San Blas - Canillejas,170.48
2022,6,2,Glass,21,Barajas,116.28
2022,6,2,Organic,3,Retiro,704.34
2022,6,2,Organic,4,Salamanca,1055.0
2022,6,2,Organic,5,Chamartín,983.24
2022,6,2,Organic,14,Moratalaz,495.74
2022,6,2,Organic,15,Ciudad Lineal,1143.62
2022,6,2,Organic,16,Hortaleza,947.04
2022,6,2,Organic,19,Vicálvaro,228.18
2022,6,2,Organic,20,San Blas - Canillejas,760.8
2022,6,2,Organic,21,Barajas,460.1
2022,6,2,Packaging,3,Retiro,274.28
2022,6,2,Packaging,4,Salamanca,357.58
2022,6,2,Packaging,5,Chamartín,373.96
2022,6,2,Packaging,14,Moratalaz,312.56
2022,6,2,Packaging,15,Ciudad Lineal,560.6
2022,6,2,Packaging,16,Hortaleza,567.48
2022,6,2,Packaging,19,Vicálvaro,295.14
2022,6,2,Packaging,20,San Blas - Canillejas,476.92
2022,6,2,Packaging,21,Barajas,138.74
2022,6,2,Paper,3,Retiro,287.27
2022,6,2,Paper,4,Salamanca,597.25
2022,6,2,Paper,5,Chamartín,393.83
2022,6,2,Paper,14,Moratalaz,112.02
2022,6,2,Paper,15,Ciudad Lineal,406.35
2022,6,2,Paper,16,Hortaleza,377.23
2022,6,2,Paper,19,Vicálvaro,77.3
2022,6,2,Paper,20,San Blas - Canillejas,243.78
2022,6,2,Paper,21,Barajas,59.63
2022,6,2,Rest,3,Retiro,1467.34
2022,6,2,Rest,4,Salamanca,2440.24
2022,6,2,Rest,5,Chamartín,2195.96
2022,6,2,Rest,14,Moratalaz,1176.64
2022,6,2,Rest,15,Ciudad Lineal,3096.54
2022,6,2,Rest,16,Hortaleza,2910.46
2022,6,2,Rest,19,Vicálvaro,1743.9
2022,6,2,Rest,20,San Blas - Canillejas,2578.96
2022,6,2,Rest,21,Barajas,858.2
2022,6,3,CDW,2,Arganzuela,29.98
2022,6,3,CDW,11,Carabanchel,44.15
2022,6,3,CDW,12,Usera,61.82
2022,6,3,CDW,13,Puente de Vallecas,30.94
2022,6,3,CDW,17,Villaverde,48.87
2022,6,3,CDW,18,Villa de Vallecas,119.46
2022,6,3,cleanPoints,2,Arganzuela,41.08
2022,6,3,cleanPoints,11,Carabanchel,33.7
2022,6,3,cleanPoints,12,Usera,33.3
2022,6,3,cleanPoints,13,Puente de Vallecas,38.3
2022,6,3,cleanPoints,17,Villaverde,63.9
2022,6,3,cleanPoints,18,Villa de Vallecas,67.58
2022,6,3,Clinicians,12,Usera,165.26
2022,6,3,Clinicians,13,Puente de Vallecas,35.6
2022,6,3,Glass,2,Arganzuela,151.38
2022,6,3,Glass,11,Carabanchel,126.78
2022,6,3,Glass,12,Usera,356.44
2022,6,3,Glass,13,Puente de Vallecas,228.86
2022,6,3,Glass,17,Villaverde,76.34
2022,6,3,Glass,18,Villa de Vallecas,149.88
2022,6,3,Organic,2,Arganzuela,669.64
2022,6,3,Organic,11,Carabanchel,1192.39
2022,6,3,Organic,12,Usera,579.96
2022,6,3,Organic,13,Puente de Vallecas,973.02
2022,6,3,Organic,17,Villaverde,785.36
2022,6,3,Organic,18,Villa de Vallecas,1794.34
2022,6,3,Packaging,2,Arganzuela,344.22
2022,6,3,Packaging,11,Carabanchel,797.16
2022,6,3,Packaging,12,Usera,408.88
2022,6,3,Packaging,13,Puente de Vallecas,835.18
2022,6,3,Packaging,17,Villaverde,537.02
2022,6,3,Packaging,18,Villa de Vallecas,325.26
2022,6,3,Paper,2,Arganzuela,373.14
2022,6,3,Paper,11,Carabanchel,340.3
2022,6,3,Paper,12,Usera,137.72
2022,6,3,Paper,13,Puente de Vallecas,231.2
2022,6,3,Paper,17,Villaverde,157.72
2022,6,3,Paper,18,Villa de Vallecas,138.66
2022,6,3,Rest,2,Arganzuela,1901.74
2022,6,3,Rest,11,Carabanchel,4307.92
2022,6,3,Rest,12,Usera,1996.6
2022,6,3,Rest,13,Puente de Vallecas,4007.62
2022,6,3,Rest,17,Villaverde,2522.0
2022,6,3,Rest,18,Villa de Vallecas,2874.16
2022,7,1,CDW,1,Centro,264.725
2022,7,1,CDW,6,Tetuán,49.66
2022,7,1,CDW,7,Chamberí,52.21
2022,7,1,CDW,8,Fuencarral - El Pardo,78.805
2022,7,1,CDW,9,Moncloa - Aravaca,79.975
2022,7,1,CDW,10,Latina,47.125
2022,7,1,cleanPoints,8,Fuencarral - El Pardo,120.7
2022,7,1,cleanPoints,9,Moncloa - Aravaca,45.0
2022,7,1,cleanPoints,10,Latina,79.36
2022,7,1,Clinicians,1,Centro,143.22
2022,7,1,Clinicians,6,Tetuán,15.76
2022,7,1,Clinicians,8,Fuencarral - El Pardo,286.36
2022,7,1,Clinicians,9,Moncloa - Aravaca,222.98
2022,7,1,Clinicians,10,Latina,24.12
2022,7,1,Glass,1,Centro,652.96
2022,7,1,Glass,6,Tetuán,291.58
2022,7,1,Glass,7,Chamberí,196.02
2022,7,1,Glass,8,Fuencarral - El Pardo,366.9
2022,7,1,Glass,9,Moncloa - Aravaca,189.7
2022,7,1,Glass,10,Latina,157.14
2022,7,1,horseBed,9,Moncloa - Aravaca,45.285
2022,7,1,Organic,1,Centro,981.8
2022,7,1,Organic,6,Tetuán,724.38
2022,7,1,Organic,7,Chamberí,762.82
2022,7,1,Organic,8,Fuencarral - El Pardo,1329.04
2022,7,1,Organic,9,Moncloa - Aravaca,837.84
2022,7,1,Organic,10,Latina,1129.5
2022,7,1,Packaging,1,Centro,274.56
2022,7,1,Packaging,6,Tetuán,366.52
2022,7,1,Packaging,7,Chamberí,289.68
2022,7,1,Packaging,8,Fuencarral - El Pardo,639.82
2022,7,1,Packaging,9,Moncloa - Aravaca,306.12
2022,7,1,Packaging,10,Latina,570.48
2022,7,1,Paper,1,Centro,496.29
2022,7,1,Paper,6,Tetuán,371.66
2022,7,1,Paper,7,Chamberí,325.74
2022,7,1,Paper,8,Fuencarral - El Pardo,559.96
2022,7,1,Paper,9,Moncloa - Aravaca,325.29
2022,7,1,Paper,10,Latina,280.96
2022,7,1,Rest,1,Centro,4220.44
2022,7,1,Rest,6,Tetuán,2348.42
2022,7,1,Rest,7,Chamberí,1941.86
2022,7,1,Rest,8,Fuencarral - El Pardo,3064.6
2022,7,1,Rest,9,Moncloa - Aravaca,2224.04
2022,7,1,Rest,10,Latina,3075.06
2022,7,2,CDW,3,Retiro,40.44
2022,7,2,CDW,4,Salamanca,63.82
2022,7,2,CDW,5,Chamartín,106.38
2022,7,2,CDW,14,Moratalaz,15.94
2022,7,2,CDW,15,Ciudad Lineal,28.74
2022,7,2,CDW,16,Hortaleza,119.64
2022,7,2,CDW,19,Vicálvaro,55.095
2022,7,2,CDW,20,San Blas - Canillejas,94.88
2022,7,2,CDW,21,Barajas,19.0
2022,7,2,cleanPoints,3,Retiro,1.84
2022,7,2,cleanPoints,5,Chamartín,102.52
2022,7,2,cleanPoints,14,Moratalaz,37.92
2022,7,2,cleanPoints,15,Ciudad Lineal,74.48
2022,7,2,cleanPoints,16,Hortaleza,73.96
2022,7,2,cleanPoints,19,Vicálvaro,32.72
2022,7,2,cleanPoints,20,San Blas - Canillejas,81.0
2022,7,2,cleanPoints,21,Barajas,36.22
2022,7,2,Clinicians,3,Retiro,164.44
2022,7,2,Clinicians,4,Salamanca,101.76
2022,7,2,Clinicians,15,Ciudad Lineal,100.42
2022,7,2,Glass,3,Retiro,261.54
2022,7,2,Glass,4,Salamanca,302.56
2022,7,2,Glass,5,Chamartín,291.22
2022,7,2,Glass,14,Moratalaz,208.42
2022,7,2,Glass,15,Ciudad Lineal,180.0
2022,7,2,Glass,16,Hortaleza,167.04
2022,7,2,Glass,19,Vicálvaro,156.5
2022,7,2,Glass,20,San Blas - Canillejas,159.14
2022,7,2,Glass,21,Barajas,91.1
2022,7,2,Organic,3,Retiro,589.32
2022,7,2,Organic,4,Salamanca,928.78
2022,7,2,Organic,5,Chamartín,782.34
2022,7,2,Organic,14,Moratalaz,410.16
2022,7,2,Organic,15,Ciudad Lineal,988.2
2022,7,2,Organic,16,Hortaleza,747.32
2022,7,2,Organic,19,Vicálvaro,211.14
2022,7,2,Organic,20,San Blas - Canillejas,647.92
2022,7,2,Organic,21,Barajas,381.6
2022,7,2,Packaging,3,Retiro,236.68
2022,7,2,Packaging,4,Salamanca,320.16
2022,7,2,Packaging,5,Chamartín,308.7
2022,7,2,Packaging,14,Moratalaz,305.24
2022,7,2,Packaging,15,Ciudad Lineal,528.5
2022,7,2,Packaging,16,Hortaleza,540.36
2022,7,2,Packaging,19,Vicálvaro,262.64
2022,7,2,Packaging,20,San Blas - Canillejas,461.14
2022,7,2,Packaging,21,Barajas,127.68
2022,7,2,Paper,3,Retiro,254.21
2022,7,2,Paper,4,Salamanca,477.45
2022,7,2,Paper,5,Chamartín,366.56
2022,7,2,Paper,14,Moratalaz,121.55
2022,7,2,Paper,15,Ciudad Lineal,400.02
2022,7,2,Paper,16,Hortaleza,404.5
2022,7,2,Paper,19,Vicálvaro,75.39
2022,7,2,Paper,20,San Blas - Canillejas,243.79
2022,7,2,Paper,21,Barajas,49.56
2022,7,2,Rest,3,Retiro,1263.26
2022,7,2,Rest,4,Salamanca,2103.4
2022,7,2,Rest,5,Chamartín,1938.24
2022,7,2,Rest,14,Moratalaz,1064.08
2022,7,2,Rest,15,Ciudad Lineal,2799.06
2022,7,2,Rest,16,Hortaleza,2641.3
2022,7,2,Rest,19,Vicálvaro,2043.96
2022,7,2,Rest,20,San Blas - Canillejas,2365.74
2022,7,2,Rest,21,Barajas,768.72
2022,7,3,CDW,2,Arganzuela,34.85
2022,7,3,CDW,11,Carabanchel,32.43
2022,7,3,CDW,12,Usera,52.1
2022,7,3,CDW,13,Puente de Vallecas,18.18
2022,7,3,CDW,17,Villaverde,64.41
2022,7,3,CDW,18,Villa de Vallecas,89.3
2022,7,3,cleanPoints,2,Arganzuela,55.88
2022,7,3,cleanPoints,11,Carabanchel,44.9
2022,7,3,cleanPoints,12,Usera,58.42
2022,7,3,cleanPoints,13,Puente de Vallecas,40.26
2022,7,3,cleanPoints,17,Villaverde,34.88
2022,7,3,cleanPoints,18,Villa de Vallecas,71.54
2022,7,3,Clinicians,12,Usera,147.7
2022,7,3,Clinicians,13,Puente de Vallecas,28.94
2022,7,3,Glass,2,Arganzuela,115.78
2022,7,3,Glass,11,Carabanchel,121.6
2022,7,3,Glass,12,Usera,288.52
2022,7,3,Glass,13,Puente de Vallecas,227.68
2022,7,3,Glass,17,Villaverde,67.5
2022,7,3,Glass,18,Villa de Vallecas,198.46
2022,7,3,Organic,2,Arganzuela,560.9
2022,7,3,Organic,11,Carabanchel,1091.64
2022,7,3,Organic,12,Usera,546.76
2022,7,3,Organic,13,Puente de Vallecas,915.7
2022,7,3,Organic,17,Villaverde,738.42
2022,7,3,Organic,18,Villa de Vallecas,1569.02
2022,7,3,Packaging,2,Arganzuela,292.74
2022,7,3,Packaging,11,Carabanchel,769.44
2022,7,3,Packaging,12,Usera,409.68
2022,7,3,Packaging,13,Puente de Vallecas,802.0
2022,7,3,Packaging,17,Villaverde,512.44
2022,7,3,Packaging,18,Villa de Vallecas,298.62
2022,7,3,Paper,2,Arganzuela,347.86
2022,7,3,Paper,11,Carabanchel,329.2
2022,7,3,Paper,12,Usera,125.3
2022,7,3,Paper,13,Puente de Vallecas,221.6
2022,7,3,Paper,17,Villaverde,141.54
2022,7,3,Paper,18,Villa de Vallecas,131.06
2022,7,3,Rest,2,Arganzuela,1731.24
2022,7,3,Rest,11,Carabanchel,4088.78
2022,7,3,Rest,12,Usera,1964.04
2022,7,3,Rest,13,Puente de Vallecas,3780.88
2022,7,3,Rest,17,Villaverde,2384.22
2022,7,3,Rest,18,Villa de Vallecas,2575.16
2022,8,1,CDW,1,Centro,145.3
2022,8,1,CDW,6,Tetuán,42.885
2022,8,1,CDW,7,Chamberí,46.855
2022,8,1,CDW,8,Fuencarral - El Pardo,97.65
2022,8,1,CDW,9,Moncloa - Aravaca,78.73
2022,8,1,CDW,10,Latina,53.195
2022,8,1,cleanPoints,8,Fuencarral - El Pardo,105.82
2022,8,1,cleanPoints,9,Moncloa - Aravaca,42.78
2022,8,1,cleanPoints,10,Latina,83.1
2022,8,1,Clinicians,1,Centro,122.96
2022,8,1,Clinicians,6,Tetuán,10.36
2022,8,1,Clinicians,8,Fuencarral - El Pardo,262.38
2022,8,1,Clinicians,9,Moncloa - Aravaca,192.82
2022,8,1,Clinicians,10,Latina,30.1
2022,8,1,Clothes,9,Moncloa - Aravaca,0.18
2022,8,1,Glass,1,Centro,499.4
2022,8,1,Glass,6,Tetuán,251.66
