Año;Mes;Lote;Fracción;Distrito;NOMBRE;Total
2022;junio;1;CLINICOS;6;Tetuán;13,26
2022;junio;1;CLINICOS;8;Fuencarral - El Pardo;311,26
2022;junio;1;CLINICOS;9;Moncloa - Aravaca;250,46
2022;junio;1;CLINICOS;10;Latina;24,2
2022;junio;1;ENVASES;1;Centro;243,56
2022;junio;1;ENVASES;6;Tetuán;379,16
2022;junio;1;ENVASES;7;Chamberí;350,74
2022;junio;1;ENVASES;8;Fuencarral - El Pardo;708,96
2022;junio;1;ENVASES;9;Moncloa - Aravaca;339,76
2022;junio;1;ENVASES;10;Latina;609,24
2022;junio;1;ORGANICA;1;Centro;1044,82
2022;junio;1;ORGANICA;6;Tetuán;719,74
2022;junio;1;ORGANICA;7;Chamberí;960,24
2022;junio;1;ORGANICA;8;Fuencarral - El Pardo;1602,64
2022;junio;1;ORGANICA;9;Moncloa - Aravaca;1054,54
2022;junio;1;ORGANICA;10;Latina;1310,74
2022;junio;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;129,78
2022;junio;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;64,86
2022;junio;1;PUNTOS LIMPIOS;10;Latina;108,4
2022;junio;1;RCD;1;Centro;162,225
2022;junio;1;RCD;6;Tetuán;37,36
2022;junio;1;RCD;7;Chamberí;39,27
2022;junio;1;RCD;8;Fuencarral - El Pardo;109,425
2022;junio;1;RCD;9;Moncloa - Aravaca;74,245
2022;junio;1;RCD;10;Latina;76,37
2022;junio;1;RESTO;1;Centro;4421,74
2022;junio;1;RESTO;6;Tetuán;2549,34
2022;junio;1;RESTO;7;Chamberí;2269,36
2022;junio;1;RESTO;8;Fuencarral - El Pardo;3467,2
2022;junio;1;RESTO;9;Moncloa - Aravaca;2563,26
2022;junio;1;RESTO;10;Latina;3318,44
2022;junio;1;VIDRIO;1;Centro;655
2022;junio;1;VIDRIO;6;Tetuán;328,48
2022;junio;1;VIDRIO;7;Chamberí;220,56
2022;junio;1;VIDRIO;8;Fuencarral - El Pardo;427,92
2022;junio;1;VIDRIO;9;Moncloa - Aravaca;160,54
2022;junio;1;VIDRIO;10;Latina;195,42
2022;junio;1;VIDRIO COMERCIAL;1;Centro;71,28
2022;junio;2;PAPEL-CARTON;3;Retiro;235,61
2022;junio;2;PAPEL-CARTON;4;Salamanca;400,23
2022;junio;2;PAPEL-CARTON;5;Chamartín;291,16
2022;junio;2;PAPEL-CARTON;14;Moratalaz;93,65
2022;junio;2;PAPEL-CARTON;15;Ciudad Lineal;393,24
2022;junio;2;PAPEL-CARTON;16;Hortaleza;331,61
2022;junio;2;PAPEL-CARTON;19;Vicálvaro;71,21
2022;junio;2;PAPEL-CARTON;20;San Blas - Canillejas;201,82
2022;junio;2;PAPEL-CARTON;21;Barajas;48
2022;junio;2;CARTON COMERCIAL;3;Retiro;51,66
2022;junio;2;CARTON COMERCIAL;4;Salamanca;197,02
2022;junio;2;CARTON COMERCIAL;5;Chamartín;102,67
2022;junio;2;CARTON COMERCIAL;14;Moratalaz;18,37
2022;junio;2;CARTON COMERCIAL;15;Ciudad Lineal;13,11
2022;junio;2;CARTON COMERCIAL;16;Hortaleza;45,62
2022;junio;2;CARTON COMERCIAL;19;Vicálvaro;6,09
2022;junio;2;CARTON COMERCIAL;20;San Blas - Canillejas;41,96
2022;junio;2;CARTON COMERCIAL;21;Barajas;11,63
2022;junio;2;CLINICOS;3;Retiro;181,66
2022;junio;2;CLINICOS;4;Salamanca;122,64
2022;junio;2;CLINICOS;15;Ciudad Lineal;116,24
2022;junio;2;CONTENEDORES DE ROPA;14;Moratalaz;0,36
2022;junio;2;ENVASES;3;Retiro;274,28
2022;junio;2;ENVASES;4;Salamanca;357,58
2022;junio;2;ENVASES;5;Chamartín;373,96
2022;junio;2;ENVASES;14;Moratalaz;312,56
2022;junio;2;ENVASES;15;Ciudad Lineal;560,6
2022;junio;2;ENVASES;16;Hortaleza;567,48
2022;junio;2;ENVASES;19;Vicálvaro;295,14
2022;junio;2;ENVASES;20;San Blas - Canillejas;476,92
2022;junio;2;ENVASES;21;Barajas;138,74
2022;junio;2;ORGANICA;3;Retiro;704,34
2022;junio;2;ORGANICA;4;Salamanca;1055
2022;junio;2;ORGANICA;5;Chamartín;983,24
2022;junio;2;ORGANICA;14;Moratalaz;495,74
2022;junio;2;ORGANICA;15;Ciudad Lineal;1143,62
2022;junio;2;ORGANICA;16;Hortaleza;947,04
2022;junio;2;ORGANICA;19;Vicálvaro;228,18
2022;junio;2;ORGANICA;20;San Blas - Canillejas;760,8
2022;junio;2;ORGANICA;21;Barajas;460,1
2022;junio;2;PUNTOS LIMPIOS;3;Retiro;2,38
2022;junio;2;PUNTOS LIMPIOS;5;Chamartín;91,68
2022;junio;2;PUNTOS LIMPIOS;14;Moratalaz;56,08
2022;junio;2;PUNTOS LIMPIOS;15;Ciudad Lineal;74,68
2022;junio;2;PUNTOS LIMPIOS;16;Hortaleza;59,22
2022;junio;2;PUNTOS LIMPIOS;19;Vicálvaro;25,6
2022;junio;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;53,94
2022;junio;2;PUNTOS LIMPIOS;21;Barajas;45,24
2022;junio;2;RCD;3;Retiro;61,5
2022;junio;2;RCD;4;Salamanca;109,4
2022;junio;2;RCD;5;Chamartín;73,5
2022;junio;2;RCD;14;Moratalaz;61,865
2022;junio;2;RCD;15;Ciudad Lineal;96,325
2022;junio;2;RCD;16;Hortaleza;52,54
2022;junio;2;RCD;19;Vicálvaro;71,17
2022;junio;2;RCD;20;San Blas - Canillejas;50,17
2022;junio;2;RCD;21;Barajas;44,98
2022;junio;2;RESTO;3;Retiro;1467,34
2022;junio;2;RESTO;4;Salamanca;2440,24
2022;junio;2;RESTO;5;Chamartín;2195,96
2022;junio;2;RESTO;14;Moratalaz;1176,64
2022;junio;2;RESTO;15;Ciudad Lineal;3096,54
2022;junio;2;RESTO;16;Hortaleza;2910,46
2022;junio;2;RESTO;19;Vicálvaro;1743,9
2022;junio;2;RESTO;20;San Blas - Canillejas;2578,96
2022;junio;2;RESTO;21;Barajas;858,2
2022;junio;2;VIDRIO;3;Retiro;277,12
2022;junio;2;VIDRIO;4;Salamanca;307,86
2022;junio;2;VIDRIO;5;Chamartín;330,84
2022;junio;2;VIDRIO;14;Moratalaz;202,42
2022;junio;2;VIDRIO;15;Ciudad Lineal;212,12
2022;junio;2;VIDRIO;16;Hortaleza;119,88
2022;junio;2;VIDRIO;19;Vicálvaro;170,44
2022;junio;2;VIDRIO;20;San Blas - Canillejas;170,48
2022;junio;2;VIDRIO;21;Barajas;116,28
2022;junio;2;VIDRIO COMERCIAL;4;Salamanca;67,14
2022;junio;3;PAPEL-CARTON;2;Arganzuela;346,9
2022;junio;3;PAPEL-CARTON;11;Carabanchel;300,88
2022;junio;3;PAPEL-CARTON;12;Usera;124,98
2022;junio;3;PAPEL-CARTON;13;Puente de Vallecas;212,7
2022;junio;3;PAPEL-CARTON;17;Villaverde;151,56
2022;junio;3;PAPEL-CARTON;18;Villa de Vallecas;138,66
2022;junio;3;CARTON COMERCIAL;2;Arganzuela;26,24
2022;junio;3;CARTON COMERCIAL;11;Carabanchel;39,42
2022;junio;3;CARTON COMERCIAL;12;Usera;12,74
2022;junio;3;CARTON COMERCIAL;13;Puente de Vallecas;18,5
2022;junio;3;CARTON COMERCIAL;17;Villaverde;6,16
2022;junio;3;CLINICOS;12;Usera;165,26
2022;junio;3;CLINICOS;13;Puente de Vallecas;35,6
2022;junio;3;ENVASES;2;Arganzuela;344,22
2022;junio;3;ENVASES;11;Carabanchel;797,16
2022;junio;3;ENVASES;12;Usera;408,88
2022;junio;3;ENVASES;13;Puente de Vallecas;835,18
2022;junio;3;ENVASES;17;Villaverde;537,02
2022;junio;3;ENVASES;18;Villa de Vallecas;325,26
2022;junio;3;ORGANICA;2;Arganzuela;669,64
2022;junio;3;ORGANICA;11;Carabanchel;1192,39
2022;junio;3;ORGANICA;12;Usera;579,96
2022;junio;3;ORGANICA;13;Puente de Vallecas;973,02
2022;junio;3;ORGANICA;17;Villaverde;785,36
2022;junio;3;ORGANICA;18;Villa de Vallecas;1794,34
2022;junio;3;PUNTOS LIMPIOS;2;Arganzuela;41,08
2022;junio;3;PUNTOS LIMPIOS;11;Carabanchel;33,7
2022;junio;3;PUNTOS LIMPIOS;12;Usera;33,3
2022;junio;3;PUNTOS LIMPIOS;13;Puente de Vallecas;38,3
2022;junio;3;PUNTOS LIMPIOS;17;Villaverde;63,9
2022;junio;3;PUNTOS LIMPIOS;18;Villa de Vallecas;67,58
2022;junio;3;RCD;2;Arganzuela;29,98
2022;junio;3;RCD;11;Carabanchel;44,15
2022;junio;3;RCD;12;Usera;61,82
2022;junio;3;RCD;13;Puente de Vallecas;30,94
2022;junio;3;RCD;17;Villaverde;48,87
2022;junio;3;RCD;18;Villa de Vallecas;119,46
2022;junio;3;RESTO;2;Arganzuela;1901,74
2022;junio;3;RESTO;11;Carabanchel;4307,92
2022;junio;3;RESTO;12;Usera;1996,6
2022;junio;3;RESTO;13;Puente de Vallecas;4007,62
2022;junio;3;RESTO;17;Villaverde;2522
2022;junio;3;RESTO;18;Villa de Vallecas;2874,16
2022;junio;3;VIDRIO;2;Arganzuela;151,38
2022;junio;3;VIDRIO;11;Carabanchel;126,78
2022;junio;3;VIDRIO;12;Usera;356,44
2022;junio;3;VIDRIO;13;Puente de Vallecas;225,5
2022;junio;3;VIDRIO;17;Villaverde;76,34
2022;junio;3;VIDRIO;18;Villa de Vallecas;149,88
2022;junio;3;VIDRIO COMERCIAL;13;Puente de Vallecas;3,36
2022;junio;3;ANIMALES MUERTOS;99;Sin Distrito;9,18
2022;junio;3;PILAS;99;Sin Distrito;4,18
2022;julio;1;PAPEL-CARTON;1;Centro;351,11
2022;julio;1;PAPEL-CARTON;6;Tetuán;323,04
2022;julio;1;PAPEL-CARTON;7;Chamberí;270,94
2022;julio;1;PAPEL-CARTON;8;Fuencarral - El Pardo;558,12
2022;julio;1;PAPEL-CARTON;9;Moncloa - Aravaca;322,61
2022;julio;1;PAPEL-CARTON;10;Latina;279,38
2022;julio;1;CARTON COMERCIAL;1;Centro;145,18
2022;julio;1;CARTON COMERCIAL;6;Tetuán;48,62
2022;julio;1;CARTON COMERCIAL;7;Chamberí;54,8
2022;julio;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;1,84
2022;julio;1;CARTON COMERCIAL;9;Moncloa - Aravaca;2,68
2022;julio;1;CARTON COMERCIAL;10;Latina;1,58
2022;julio;1;CAMA DE CABALLO;9;Moncloa - Aravaca;45,285
2022;julio;1;CLINICOS;1;Centro;143,22
2022;julio;1;CLINICOS;6;Tetuán;15,76
2022;julio;1;CLINICOS;8;Fuencarral - El Pardo;286,36
2022;julio;1;CLINICOS;9;Moncloa - Aravaca;222,98
2022;julio;1;CLINICOS;10;Latina;24,12
2022;julio;1;ENVASES;1;Centro;274,56
2022;julio;1;ENVASES;6;Tetuán;366,52
2022;julio;1;ENVASES;7;Chamberí;289,68
2022;julio;1;ENVASES;8;Fuencarral - El Pardo;639,82
2022;julio;1;ENVASES;9;Moncloa - Aravaca;306,12
2022;julio;1;ENVASES;10;Latina;570,48
2022;julio;1;ORGANICA;1;Centro;981,8
2022;julio;1;ORGANICA;6;Tetuán;724,38
2022;julio;1;ORGANICA;7;Chamberí;762,82
2022;julio;1;ORGANICA;8;Fuencarral - El Pardo;1329,04
2022;julio;1;ORGANICA;9;Moncloa - Aravaca;837,84
2022;julio;1;ORGANICA;10;Latina;1129,5
2022;julio;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;120,7
2022;julio;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;45
2022;julio;1;PUNTOS LIMPIOS;10;Latina;79,36
2022;julio;1;RCD;1;Centro;264,725
2022;julio;1;RCD;6;Tetuán;49,66
2022;julio;1;RCD;7;Chamberí;52,21
2022;julio;1;RCD;8;Fuencarral - El Pardo;78,805
2022;julio;1;RCD;9;Moncloa - Aravaca;79,975
2022;julio;1;RCD;10;Latina;47,125
2022;julio;1;RESTO;1;Centro;4220,44
2022;julio;1;RESTO;6;Tetuán;2348,42
2022;julio;1;RESTO;7;Chamberí;1941,86
2022;julio;1;RESTO;8;Fuencarral - El Pardo;3064,6
2022;julio;1;RESTO;9;Moncloa - Aravaca;2224,04
2022;julio;1;RESTO;10;Latina;3075,06
2022;julio;1;VIDRIO;1;Centro;595,68
2022;julio;1;VIDRIO;6;Tetuán;291,58
2022;julio;1;VIDRIO;7;Chamberí;196,02
2022;julio;1;VIDRIO;8;Fuencarral - El Pardo;366,9
2022;julio;1;VIDRIO;9;Moncloa - Aravaca;189,7
2022;julio;1;VIDRIO;10;Latina;157,14
2022;julio;1;VIDRIO COMERCIAL;1;Centro;57,28
2022;julio;2;PAPEL-CARTON;3;Retiro;217,58
2022;julio;2;PAPEL-CARTON;4;Salamanca;350,04
2022;julio;2;PAPEL-CARTON;5;Chamartín;270,26
2022;julio;2;PAPEL-CARTON;14;Moratalaz;103,8
2022;julio;2;PAPEL-CARTON;15;Ciudad Lineal;374,28
2022;julio;2;PAPEL-CARTON;16;Hortaleza;338,08
2022;julio;2;PAPEL-CARTON;19;Vicálvaro;63,86
2022;julio;2;PAPEL-CARTON;20;San Blas - Canillejas;204,9
2022;julio;2;PAPEL-CARTON;21;Barajas;36,58
2022;julio;2;CARTON COMERCIAL;3;Retiro;36,63
2022;julio;2;CARTON COMERCIAL;4;Salamanca;127,41
2022;julio;2;CARTON COMERCIAL;5;Chamartín;96,3
2022;julio;2;CARTON COMERCIAL;14;Moratalaz;17,75
2022;julio;2;CARTON COMERCIAL;15;Ciudad Lineal;25,74
2022;julio;2;CARTON COMERCIAL;16;Hortaleza;66,42
2022;julio;2;CARTON COMERCIAL;19;Vicálvaro;11,53
2022;julio;2;CARTON COMERCIAL;20;San Blas - Canillejas;38,89
2022;julio;2;CARTON COMERCIAL;21;Barajas;12,98
2022;julio;2;CLINICOS;3;Retiro;164,44
2022;julio;2;CLINICOS;4;Salamanca;101,76
2022;julio;2;CLINICOS;15;Ciudad Lineal;100,42
2022;julio;2;ENVASES;3;Retiro;236,68
2022;julio;2;ENVASES;4;Salamanca;320,16
2022;julio;2;ENVASES;5;Chamartín;308,7
2022;julio;2;ENVASES;14;Moratalaz;305,24
2022;julio;2;ENVASES;15;Ciudad Lineal;528,5
2022;julio;2;ENVASES;16;Hortaleza;540,36
2022;julio;2;ENVASES;19;Vicálvaro;262,64
2022;julio;2;ENVASES;20;San Blas - Canillejas;461,14
2022;julio;2;ENVASES;21;Barajas;127,68
2022;julio;2;ORGANICA;3;Retiro;589,32
2022;julio;2;ORGANICA;4;Salamanca;928,78
2022;julio;2;ORGANICA;5;Chamartín;782,34
2022;julio;2;ORGANICA;14;Moratalaz;410,16
2022;julio;2;ORGANICA;15;Ciudad Lineal;988,2
2022;julio;2;ORGANICA;16;Hortaleza;747,32
2022;julio;2;ORGANICA;19;Vicálvaro;211,14
2022;julio;2;ORGANICA;20;San Blas - Canillejas;647,92
2022;julio;2;ORGANICA;21;Barajas;381,6
2022;julio;2;PUNTOS LIMPIOS;3;Retiro;1,84
2022;julio;2;PUNTOS LIMPIOS;5;Chamartín;102,52
2022;julio;2;PUNTOS LIMPIOS;14;Moratalaz;37,92
2022;julio;2;PUNTOS LIMPIOS;15;Ciudad Lineal;74,48
2022;julio;2;PUNTOS LIMPIOS;16;Hortaleza;73,96
2022;julio;2;PUNTOS LIMPIOS;19;Vicálvaro;32,72
2022;julio;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;81
2022;julio;2;PUNTOS LIMPIOS;21;Barajas;36,22
2022;julio;2;RCD;3;Retiro;40,44
2022;julio;2;RCD;4;Salamanca;63,82
2022;julio;2;RCD;5;Chamartín;106,38
2022;julio;2;RCD;14;Moratalaz;15,94
2022;julio;2;RCD;15;Ciudad Lineal;28,74
2022;julio;2;RCD;16;Hortaleza;119,64
2022;julio;2;RCD;19;Vicálvaro;55,095
2022;julio;2;RCD;20;San Blas - Canillejas;94,88
2022;julio;2;RCD;21;Barajas;19
2022;julio;2;RESTO;3;Retiro;1263,26
2022;julio;2;RESTO;4;Salamanca;2103,4
2022;julio;2;RESTO;5;Chamartín;1938,24
2022;julio;2;RESTO;14;Moratalaz;1064,08
2022;julio;2;RESTO;15;Ciudad Lineal;2799,06
2022;julio;2;RESTO;16;Hortaleza;2641,3
2022;julio;2;RESTO;19;Vicálvaro;2043,96
2022;julio;2;RESTO;20;San Blas - Canillejas;2365,74
2022;julio;2;RESTO;21;Barajas;768,72
2022;julio;2;VIDRIO;3;Retiro;261,54
2022;julio;2;VIDRIO;4;Salamanca;237,46
2022;julio;2;VIDRIO;5;Chamartín;291,22
2022;julio;2;VIDRIO;14;Moratalaz;208,42
2022;julio;2;VIDRIO;15;Ciudad Lineal;180
2022;julio;2;VIDRIO;16;Hortaleza;167,04
2022;julio;2;VIDRIO;19;Vicálvaro;156,5
2022;julio;2;VIDRIO;20;San Blas - Canillejas;159,14
2022;julio;2;VIDRIO;21;Barajas;91,1
2022;julio;2;VIDRIO COMERCIAL;4;Salamanca;65,1
2022;julio;3;PAPEL-CARTON;2;Arganzuela;323,38
2022;julio;3;PAPEL-CARTON;11;Carabanchel;294,98
2022;julio;3;PAPEL-CARTON;12;Usera;115,76
2022;julio;3;PAPEL-CARTON;13;Puente de Vallecas;205,12
2022;julio;3;PAPEL-CARTON;17;Villaverde;138,18
2022;julio;3;PAPEL-CARTON;18;Villa de Vallecas;131,06
2022;julio;3;CARTON COMERCIAL;2;Arganzuela;24,48
2022;julio;3;CARTON COMERCIAL;11;Carabanchel;34,22
2022;julio;3;CARTON COMERCIAL;12;Usera;9,54
2022;julio;3;CARTON COMERCIAL;13;Puente de Vallecas;16,48
2022;julio;3;CARTON COMERCIAL;17;Villaverde;3,36
2022;julio;3;CLINICOS;12;Usera;147,7
2022;julio;3;CLINICOS;13;Puente de Vallecas;28,94
2022;julio;3;ENVASES;2;Arganzuela;292,74
2022;julio;3;ENVASES;11;Carabanchel;769,44
2022;julio;3;ENVASES;12;Usera;409,68
2022;julio;3;ENVASES;13;Puente de Vallecas;802
2022;julio;3;ENVASES;17;Villaverde;512,44
2022;julio;3;ENVASES;18;Villa de Vallecas;298,62
2022;julio;3;ORGANICA;2;Arganzuela;560,9
2022;julio;3;ORGANICA;11;Carabanchel;1091,64
2022;julio;3;ORGANICA;12;Usera;546,76
2022;julio;3;ORGANICA;13;Puente de Vallecas;915,7
2022;julio;3;ORGANICA;17;Villaverde;738,42
2022;julio;3;ORGANICA;18;Villa de Vallecas;1569,02
2022;julio;3;PUNTOS LIMPIOS;2;Arganzuela;55,88
2022;julio;3;PUNTOS LIMPIOS;11;Carabanchel;44,9
2022;julio;3;PUNTOS LIMPIOS;12;Usera;58,42
2022;julio;3;PUNTOS LIMPIOS;13;Puente de Vallecas;40,26
2022;julio;3;PUNTOS LIMPIOS;17;Villaverde;34,88
2022;julio;3;PUNTOS LIMPIOS;18;Villa de Vallecas;71,54
2022;julio;3;RCD;2;Arganzuela;34,85
2022;julio;3;RCD;11;Carabanchel;32,43
2022;julio;3;RCD;12;Usera;52,1
2022;julio;3;RCD;13;Puente de Vallecas;18,18
2022;julio;3;RCD;17;Villaverde;64,41
2022;julio;3;RCD;18;Villa de Vallecas;89,3
2022;julio;3;RESTO;2;Arganzuela;1731,24
2022;julio;3;RESTO;11;Carabanchel;4088,78
2022;julio;3;RESTO;12;Usera;1964,04
2022;julio;3;RESTO;13;Puente de Vallecas;3780,88
2022;julio;3;RESTO;17;Villaverde;2384,22
2022;julio;3;RESTO;18;Villa de Vallecas;2575,16
2022;julio;3;VIDRIO;2;Arganzuela;115,78
2022;julio;3;VIDRIO;11;Carabanchel;121,6
2022;julio;3;VIDRIO;12;Usera;288,52
2022;julio;3;VIDRIO;13;Puente de Vallecas;224,18
2022;julio;3;VIDRIO;17;Villaverde;67,5
2022;julio;3;VIDRIO;18;Villa de Vallecas;198,46
2022;julio;3;VIDRIO COMERCIAL;13;Puente de Vallecas;3,5
2022;julio;3;ANIMALES MUERTOS;99;Sin Distrito;9,74
2022;julio;3;PILAS;99;Sin Distrito;2,99
2022;agosto;1;PAPEL-CARTON;1;Centro;299,42
2022;agosto;1;PAPEL-CARTON;6;Tetuán;272,2
2022;agosto;1;PAPEL-CARTON;7;Chamberí;194,66
2022;agosto;1;PAPEL-CARTON;8;Fuencarral - El Pardo;415,73
2022;agosto;1;PAPEL-CARTON;9;Moncloa - Aravaca;231,67
2022;agosto;1;PAPEL-CARTON;10;Latina;253,8
2022;agosto;1;CARTON COMERCIAL;1;Centro;145,56
2022;agosto;1;CARTON COMERCIAL;6;Tetuán;45,68
2022;agosto;1;CARTON COMERCIAL;7;Chamberí;41,16
2022;agosto;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;1,54
2022;agosto;1;CARTON COMERCIAL;9;Moncloa - Aravaca;2,38
2022;agosto;1;CARTON COMERCIAL;10;Latina;3,44
2022;agosto;1;CAMA DE CABALLO;9;Moncloa - Aravaca;49,47
2022;agosto;1;CLINICOS;1;Centro;122,96
2022;agosto;1;CLINICOS;6;Tetuán;10,36
2022;agosto;1;CLINICOS;8;Fuencarral - El Pardo;262,38
2022;agosto;1;CLINICOS;9;Moncloa - Aravaca;192,82
2022;agosto;1;CLINICOS;10;Latina;30,1
2022;agosto;1;CONTENEDORES DE ROPA;9;Moncloa - Aravaca;0,18
2022;agosto;1;ENVASES;1;Centro;191,18
2022;agosto;1;ENVASES;6;Tetuán;316,3
2022;agosto;1;ENVASES;7;Chamberí;208,12
2022;agosto;1;ENVASES;8;Fuencarral - El Pardo;496,52
2022;agosto;1;ENVASES;9;Moncloa - Aravaca;215,62
2022;agosto;1;ENVASES;10;Latina;498,34
2022;agosto;1;ORGANICA;1;Centro;818,86
2022;agosto;1;ORGANICA;6;Tetuán;600,8
2022;agosto;1;ORGANICA;7;Chamberí;464,2
2022;agosto;1;ORGANICA;8;Fuencarral - El Pardo;1074,26
2022;agosto;1;ORGANICA;9;Moncloa - Aravaca;646,5
2022;agosto;1;ORGANICA;10;Latina;1017,94
2022;agosto;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;105,82
2022;agosto;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;42,78
2022;agosto;1;PUNTOS LIMPIOS;10;Latina;83,1
2022;agosto;1;RCD;1;Centro;145,3
2022;agosto;1;RCD;6;Tetuán;42,885
2022;agosto;1;RCD;7;Chamberí;46,855
2022;agosto;1;RCD;8;Fuencarral - El Pardo;97,65
2022;agosto;1;RCD;9;Moncloa - Aravaca;78,73
2022;agosto;1;RCD;10;Latina;53,195
2022;agosto;1;RESTO;1;Centro;3428,3
2022;agosto;1;RESTO;6;Tetuán;1915,76
2022;agosto;1;RESTO;7;Chamberí;1369,12
2022;agosto;1;RESTO;8;Fuencarral - El Pardo;2456,64
2022;agosto;1;RESTO;9;Moncloa - Aravaca;1716,42
2022;agosto;1;RESTO;10;Latina;2640,36
2022;agosto;1;VIDRIO;1;Centro;448,66
2022;agosto;1;VIDRIO;6;Tetuán;251,66
2022;agosto;1;VIDRIO;7;Chamberí;166,92
2022;agosto;1;VIDRIO;8;Fuencarral - El Pardo;285,04
2022;agosto;1;VIDRIO;9;Moncloa - Aravaca;125,94
2022;agosto;1;VIDRIO;10;Latina;136,58
2022;agosto;1;VIDRIO COMERCIAL;1;Centro;50,74
2022;agosto;2;PAPEL-CARTON;3;Retiro;172,44
2022;agosto;2;PAPEL-CARTON;4;Salamanca;254,13
2022;agosto;2;PAPEL-CARTON;5;Chamartín;201,38
2022;agosto;2;PAPEL-CARTON;14;Moratalaz;106,01
2022;agosto;2;PAPEL-CARTON;15;Ciudad Lineal;289,89
2022;agosto;2;PAPEL-CARTON;16;Hortaleza;284,43
2022;agosto;2;PAPEL-CARTON;19;Vicálvaro;52,26
2022;agosto;2;PAPEL-CARTON;20;San Blas - Canillejas;155,28
2022;agosto;2;PAPEL-CARTON;21;Barajas;32,26
2022;agosto;2;CARTON COMERCIAL;3;Retiro;51,11
2022;agosto;2;CARTON COMERCIAL;4;Salamanca;60,46
2022;agosto;2;CARTON COMERCIAL;5;Chamartín;44,53
2022;agosto;2;CARTON COMERCIAL;14;Moratalaz;11,87
2022;agosto;2;CARTON COMERCIAL;15;Ciudad Lineal;34,35
2022;agosto;2;CARTON COMERCIAL;16;Hortaleza;35,03
2022;agosto;2;CARTON COMERCIAL;19;Vicálvaro;12,07
2022;agosto;2;CARTON COMERCIAL;20;San Blas - Canillejas;26,66
2022;agosto;2;CARTON COMERCIAL;21;Barajas;12,75
2022;agosto;2;CLINICOS;3;Retiro;143,54
2022;agosto;2;CLINICOS;4;Salamanca;79,34
2022;agosto;2;CLINICOS;15;Ciudad Lineal;87,44
2022;agosto;2;ENVASES;3;Retiro;185,78
2022;agosto;2;ENVASES;4;Salamanca;231,04
2022;agosto;2;ENVASES;5;Chamartín;223,48
2022;agosto;2;ENVASES;14;Moratalaz;227,24
2022;agosto;2;ENVASES;15;Ciudad Lineal;456,9
2022;agosto;2;ENVASES;16;Hortaleza;419,3
2022;agosto;2;ENVASES;19;Vicálvaro;222,94
2022;agosto;2;ENVASES;20;San Blas - Canillejas;424,3
2022;agosto;2;ENVASES;21;Barajas;103,3
2022;agosto;2;ORGANICA;3;Retiro;499,78
2022;agosto;2;ORGANICA;4;Salamanca;605,94
2022;agosto;2;ORGANICA;5;Chamartín;523,7
2022;agosto;2;ORGANICA;14;Moratalaz;389,28
2022;agosto;2;ORGANICA;15;Ciudad Lineal;838
2022;agosto;2;ORGANICA;16;Hortaleza;595,48
2022;agosto;2;ORGANICA;19;Vicálvaro;183,3
2022;agosto;2;ORGANICA;20;San Blas - Canillejas;568,28
2022;agosto;2;ORGANICA;21;Barajas;342,2
2022;agosto;2;PUNTOS LIMPIOS;3;Retiro;1,32
2022;agosto;2;PUNTOS LIMPIOS;5;Chamartín;85,9
2022;agosto;2;PUNTOS LIMPIOS;14;Moratalaz;35,18
2022;agosto;2;PUNTOS LIMPIOS;15;Ciudad Lineal;61,24
2022;agosto;2;PUNTOS LIMPIOS;16;Hortaleza;58,4
2022;agosto;2;PUNTOS LIMPIOS;19;Vicálvaro;32,18
2022;agosto;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;64,54
2022;agosto;2;PUNTOS LIMPIOS;21;Barajas;33,88
2022;agosto;2;RCD;3;Retiro;43,34
2022;agosto;2;RCD;4;Salamanca;30,58
2022;agosto;2;RCD;5;Chamartín;65,9
2022;agosto;2;RCD;14;Moratalaz;42,32
2022;agosto;2;RCD;15;Ciudad Lineal;67,935
2022;agosto;2;RCD;16;Hortaleza;58,82
2022;agosto;2;RCD;19;Vicálvaro;63,8
2022;agosto;2;RCD;20;San Blas - Canillejas;102,92
2022;agosto;2;RCD;21;Barajas;43,86
2022;agosto;2;RESTO;3;Retiro;1078,84
2022;agosto;2;RESTO;4;Salamanca;1472,3
2022;agosto;2;RESTO;5;Chamartín;1334,32
2022;agosto;2;RESTO;14;Moratalaz;923,02
2022;agosto;2;RESTO;15;Ciudad Lineal;2275,28
2022;agosto;2;RESTO;16;Hortaleza;2095,5
2022;agosto;2;RESTO;19;Vicálvaro;1308,02
2022;agosto;2;RESTO;20;San Blas - Canillejas;2168,6
2022;agosto;2;RESTO;21;Barajas;642,82
2022;agosto;2;VIDRIO;3;Retiro;239,06
2022;agosto;2;VIDRIO;4;Salamanca;171,52
2022;agosto;2;VIDRIO;5;Chamartín;170,58
2022;agosto;2;VIDRIO;14;Moratalaz;199,5
2022;agosto;2;VIDRIO;15;Ciudad Lineal;123,04
