Year,Month,Zone,WasteType,District,Name,Total
2022,April,1,Glass,7,Chamberí,"255,88"
2022,April,1,Glass,8,Fuencarral - El Pardo,"397,8"
2022,April,1,Glass,9,Moncloa - Aravaca,"158,68"
2022,April,1,Glass,10,Latina,"187,36"
2022,April,1,Commercial Glass,1,Centro,75
2022,April,2,Paper,3,Retiro,"228,32"
2022,April,2,Paper,4,Salamanca,"386,79"
2022,April,2,Paper,5,Chamartín,"265,04"
2022,April,2,Paper,14,Moratalaz,"97,93"
2022,April,2,Paper,15,Ciudad Lineal,"367,55"
2022,April,2,Paper,16,Hortaleza,"253,38"
2022,April,2,Paper,19,Vicálvaro,"63,47"
2022,April,2,Paper,20,San Blas - Canillejas,"270,39"
2022,April,2,Paper,21,Barajas,"61,36"
2022,April,2,Commercial paper,3,Retiro,"68,05"
2022,April,2,Commercial paper,4,Salamanca,"116,07"
2022,April,2,Commercial paper,5,Chamartín,"58,43"
2022,April,2,Commercial paper,14,Moratalaz,"4,43"
2022,April,2,Commercial paper,15,Ciudad Lineal,"8,15"
2022,April,2,Commercial paper,16,Hortaleza,"55,07"
2022,April,2,Commercial paper,19,Vicálvaro,"3,57"
2022,April,2,Commercial paper,20,San Blas - Canillejas,"55,56"
2022,April,2,Commercial paper,21,Barajas,"0,28"
2022,April,2,Clinicians,3,Retiro,"172,96"
2022,April,2,Clinicians,4,Salamanca,"117,46"
2022,April,2,Clinicians,15,Ciudad Lineal,"115,42"
2022,April,2,Clothing containers,16,Hortaleza,"0,18"
2022,April,2,Packaging,3,Retiro,"250,24"
2022,April,2,Packaging,4,Salamanca,"330,08"
2022,April,2,Packaging,5,Chamartín,"342,82"
2022,April,2,Packaging,14,Moratalaz,"212,8"
2022,April,2,Packaging,15,Ciudad Lineal,"625,46"
2022,April,2,Packaging,16,Hortaleza,"533,84"
2022,April,2,Packaging,19,Vicálvaro,"294,78"
2022,April,2,Packaging,20,San Blas - Canillejas,"457,92"
2022,April,2,Packaging,21,Barajas,"116,94"
2022,April,2,Organic,3,Retiro,"660,3"
2022,April,2,Organic,4,Salamanca,"980,5"
2022,April,2,Organic,5,Chamartín,"901,28"
2022,April,2,Organic,14,Moratalaz,"481,06"
2022,April,2,Organic,15,Ciudad Lineal,"1082,7"
2022,April,2,Organic,16,Hortaleza,836
2022,April,2,Organic,19,Vicálvaro,"214,52"
2022,April,2,Organic,20,San Blas - Canillejas,"687,9"
2022,April,2,Organic,21,Barajas,"403,12"
2022,April,2, Clean points,3,Retiro,"2,04"
2022,April,2, Clean points,5,Chamartín,"85,64"
2022,April,2, Clean points,14,Moratalaz,"43,2"
2022,April,2, Clean points,15,Ciudad Lineal,"64,94"
2022,April,2, Clean points,16,Hortaleza,"62,28"
2022,April,2, Clean points,19,Vicálvaro,"30,96"
2022,April,2, Clean points,20,San Blas - Canillejas,"60,62"
2022,April,2, Clean points,21,Barajas,"26,92"
2022,April,2,CDW,3,Retiro,"80,305"
2022,April,2,CDW,4,Salamanca,"56,82"
2022,April,2,CDW,5,Chamartín,"88,48"
2022,April,2,CDW,14,Moratalaz,"80,88"
2022,April,2,CDW,15,Ciudad Lineal,"101,06"
2022,April,2,CDW,16,Hortaleza,"68,785"
2022,April,2,CDW,19,Vicálvaro,"36,51"
2022,April,2,CDW,20,San Blas - Canillejas,"57,5"
2022,April,2,CDW,21,Barajas,"22,06"
2022,April,2,Rest,3,Retiro,"1445,3"
2022,April,2,Rest,4,Salamanca,"2288,54"
2022,April,2,Rest,5,Chamartín,"2040,24"
2022,April,2,Rest,14,Moratalaz,"1144,7"
2022,April,2,Rest,15,Ciudad Lineal,"2956,76"
2022,April,2,Rest,16,Hortaleza,2704
2022,April,2,Rest,19,Vicálvaro,"1764,22"
2022,April,2,Rest,20,San Blas - Canillejas,"2482,62"
2022,April,2,Rest,21,Barajas,"798,56"
2022,April,2,Glass,3,Retiro,"308,74"
2022,April,2,Glass,4,Salamanca,"239,36"
2022,April,2,Glass,5,Chamartín,"311,54"
2022,April,2,Glass,14,Moratalaz,"182,9"
2022,April,2,Glass,15,Ciudad Lineal,"148,12"
2022,April,2,Glass,16,Hortaleza,"166,48"
2022,April,2,Glass,19,Vicálvaro,"182,74"
2022,April,2,Glass,20,San Blas - Canillejas,"151,82"
2022,April,2,Glass,21,Barajas,"86,76"
2022,April,2,Commercial Glass,4,Salamanca,"63,86"
2022,April,3,Paper,2,Arganzuela,"337,58"
2022,April,3,Paper,11,Carabanchel,"291,52"
2022,April,3,Paper,12,Usera,"115,08"
2022,April,3,Paper,13,Puente de Vallecas,"216,48"
2022,April,3,Paper,17,Villaverde,"132,94"
2022,April,3,Paper,18,Villa de Vallecas,"131,1"
2022,April,3,Commercial paper,2,Arganzuela,"26,5"
2022,April,3,Commercial paper,11,Carabanchel,"37,94"
2022,April,3,Commercial paper,12,Usera,"12,74"
2022,April,3,Commercial paper,13,Puente de Vallecas,"17,06"
2022,April,3,Commercial paper,17,Villaverde,"6,7"
2022,April,3,Clinicians,12,Usera,"151,14"
2022,April,3,Clinicians,13,Puente de Vallecas,"36,1"
2022,April,3,Packaging,2,Arganzuela,"323,34"
2022,April,3,Packaging,11,Carabanchel,"776,32"
2022,April,3,Packaging,12,Usera,"402,3"
2022,April,3,Packaging,13,Puente de Vallecas,"811,36"
2022,April,3,Packaging,17,Villaverde,"513,48"
2022,April,3,Packaging,18,Villa de Vallecas,"306,86"
2022,April,3,Organic,2,Arganzuela,"628,78"
2022,April,3,Organic,11,Carabanchel,"1111,94"
2022,April,3,Organic,12,Usera,"529,3"
2022,April,3,Organic,13,Puente de Vallecas,"931,82"
2022,April,3,Organic,17,Villaverde,"725,14"
2022,April,3,Organic,18,Villa de Vallecas,"1608,52"
2022,April,3, Clean points,2,Arganzuela,"52,86"
2022,April,3, Clean points,11,Carabanchel,"46,78"
2022,April,3, Clean points,12,Usera,"15,62"
2022,April,3, Clean points,13,Puente de Vallecas,"36,86"
2022,April,3, Clean points,17,Villaverde,"48,1"
2022,April,3, Clean points,18,Villa de Vallecas,"58,92"
2022,April,3,CDW,2,Arganzuela,"27,87"
2022,April,3,CDW,11,Carabanchel,"25,36"
2022,April,3,CDW,12,Usera,"59,49"
2022,April,3,CDW,13,Puente de Vallecas,"32,93"
2022,April,3,CDW,17,Villaverde,"51,91"
2022,April,3,CDW,18,Villa de Vallecas,"169,045"
2022,April,3,Rest,2,Arganzuela,"1815,48"
2022,April,3,Rest,11,Carabanchel,"4137,08"
2022,April,3,Rest,12,Usera,"2039,46"
2022,April,3,Rest,13,Puente de Vallecas,"3816,7"
2022,April,3,Rest,17,Villaverde,"2440,16"
2022,April,3,Rest,18,Villa de Vallecas,"2556,38"
2022,April,3,Glass,2,Arganzuela,"197,78"
2022,April,3,Glass,11,Carabanchel,"153,12"
2022,April,3,Glass,12,Usera,"188,54"
2022,April,3,Glass,13,Puente de Vallecas,"104,96"
2022,April,3,Glass,17,Villaverde,"152,64"
2022,April,3,Glass,18,Villa de Vallecas,"272,76"
2022,April,3,Commercial Glass,13,Puente de Vallecas,"2,12"
2022,April,3,Death animals,99,Sin Distrito,"7,3"
2022,May,1,Paper,1,Centro,"390,21"
2022,May,1,Paper,6,Tetuán,"337,8"
2022,May,1,Paper,7,Chamberí,"257,94"
2022,May,1,Paper,8,Fuencarral - El Pardo,"598,63"
2022,May,1,Paper,9,Moncloa - Aravaca,"300,16"
2022,May,1,Paper,10,Latina,"310,5"
2022,May,1,Commercial paper,1,Centro,"140,44"
2022,May,1,Commercial paper,6,Tetuán,"73,9"
2022,May,1,Commercial paper,7,Chamberí,"83,44"
2022,May,1,Commercial paper,8,Fuencarral - El Pardo,"1,3"
2022,May,1,Commercial paper,9,Moncloa - Aravaca,"0,84"
2022,May,1,Commercial paper,10,Latina,"5,3"
2022,May,1,Horse bed,9,Moncloa - Aravaca,"42,21"
2022,May,1,Clinicians,1,Centro,"172,08"
2022,May,1,Clinicians,6,Tetuán,"16,32"
2022,May,1,Clinicians,8,Fuencarral - El Pardo,"306,68"
2022,May,1,Clinicians,9,Moncloa - Aravaca,"252,56"
2022,May,1,Clinicians,10,Latina,"25,56"
2022,May,1,Clothing containers,9,Moncloa - Aravaca,"0,18"
2022,May,1,Packaging,1,Centro,"263,16"
2022,May,1,Packaging,6,Tetuán,"388,94"
2022,May,1,Packaging,7,Chamberí,"358,32"
2022,May,1,Packaging,8,Fuencarral - El Pardo,"714,88"
2022,May,1,Packaging,9,Moncloa - Aravaca,"347,94"
2022,May,1,Packaging,10,Latina,"640,36"
2022,May,1,Organic,1,Centro,"1109,42"
2022,May,1,Organic,6,Tetuán,"813,94"
2022,May,1,Organic,7,Chamberí,"948,86"
2022,May,1,Organic,8,Fuencarral - El Pardo,"1690,5"
2022,May,1,Organic,9,Moncloa - Aravaca,"1149,36"
2022,May,1,Organic,10,Latina,"1434,38"
2022,May,1, Clean points,8,Fuencarral - El Pardo,"127,9"
2022,May,1, Clean points,9,Moncloa - Aravaca,"73,62"
2022,May,1, Clean points,10,Latina,"118,46"
2022,May,1,CDW,1,Centro,"137,22"
2022,May,1,CDW,6,Tetuán,"49,7"
2022,May,1,CDW,7,Chamberí,"37,2"
2022,May,1,CDW,8,Fuencarral - El Pardo,"114,5"
2022,May,1,CDW,9,Moncloa - Aravaca,"65,225"
2022,May,1,CDW,10,Latina,"65,325"
2022,May,1,Rest,1,Centro,"4651,08"
2022,May,1,Rest,6,Tetuán,"2662,56"
2022,May,1,Rest,7,Chamberí,"2305,62"
2022,May,1,Rest,8,Fuencarral - El Pardo,"3589,94"
2022,May,1,Rest,9,Moncloa - Aravaca,"2686,86"
2022,May,1,Rest,10,Latina,"3463,44"
2022,May,1,Glass,1,Centro,"745,6"
2022,May,1,Glass,6,Tetuán,"394,24"
2022,May,1,Glass,7,Chamberí,"237,3"
2022,May,1,Glass,8,Fuencarral - El Pardo,"400,94"
2022,May,1,Glass,9,Moncloa - Aravaca,"235,98"
2022,May,1,Glass,10,Latina,"152,44"
2022,May,1,Commercial Glass,1,Centro,"75,94"
2022,May,2,Paper,3,Retiro,"246,71"
2022,May,2,Paper,4,Salamanca,"410,48"
2022,May,2,Paper,5,Chamartín,"275,29"
2022,May,2,Paper,14,Moratalaz,"106,81"
2022,May,2,Paper,15,Ciudad Lineal,"384,88"
2022,May,2,Paper,16,Hortaleza,"256,15"
2022,May,2,Paper,19,Vicálvaro,"61,9"
2022,May,2,Paper,20,San Blas - Canillejas,"295,95"
2022,May,2,Paper,21,Barajas,"54,16"
2022,May,2,Commercial paper,3,Retiro,"62,44"
2022,May,2,Commercial paper,4,Salamanca,"134,37"
2022,May,2,Commercial paper,5,Chamartín,"46,29"
2022,May,2,Commercial paper,14,Moratalaz,"9,54"
2022,May,2,Commercial paper,15,Ciudad Lineal,"12,41"
2022,May,2,Commercial paper,16,Hortaleza,"75,59"
2022,May,2,Commercial paper,19,Vicálvaro,"1,53"
2022,May,2,Commercial paper,20,San Blas - Canillejas,"69,13"
2022,May,2,Commercial paper,21,Barajas,"9,14"
2022,May,2,Clinicians,3,Retiro,"175,66"
2022,May,2,Clinicians,4,Salamanca,"119,92"
2022,May,2,Clinicians,15,Ciudad Lineal,"113,56"
2022,May,2,Packaging,3,Retiro,"275,7"
2022,May,2,Packaging,4,Salamanca,"355,04"
2022,May,2,Packaging,5,Chamartín,"374,92"
2022,May,2,Packaging,14,Moratalaz,"312,04"
2022,May,2,Packaging,15,Ciudad Lineal,"572,94"
2022,May,2,Packaging,16,Hortaleza,"597,14"
2022,May,2,Packaging,19,Vicálvaro,307
2022,May,2,Packaging,20,San Blas - Canillejas,"487,44"
2022,May,2,Packaging,21,Barajas,"143,02"
2022,May,2,Organic,3,Retiro,"739,4"
2022,May,2,Organic,4,Salamanca,"1105,08"
2022,May,2,Organic,5,Chamartín,"1028,74"
2022,May,2,Organic,14,Moratalaz,"519,98"
2022,May,2,Organic,15,Ciudad Lineal,"1200,8"
2022,May,2,Organic,16,Hortaleza,"940,44"
2022,May,2,Organic,19,Vicálvaro,"246,68"
2022,May,2,Organic,20,San Blas - Canillejas,"796,26"
2022,May,2,Organic,21,Barajas,"534,42"
2022,May,2, Clean points,3,Retiro,"2,7"
2022,May,2, Clean points,5,Chamartín,"100,86"
2022,May,2, Clean points,14,Moratalaz,44
2022,May,2, Clean points,15,Ciudad Lineal,"60,08"
2022,May,2, Clean points,16,Hortaleza,"73,26"
2022,May,2, Clean points,19,Vicálvaro,"25,66"
2022,May,2, Clean points,20,San Blas - Canillejas,"74,82"
2022,May,2, Clean points,21,Barajas,"45,64"
2022,May,2,CDW,3,Retiro,"54,84"
2022,May,2,CDW,4,Salamanca,"81,305"
2022,May,2,CDW,5,Chamartín,"76,96"
2022,May,2,CDW,14,Moratalaz,"62,64"
2022,May,2,CDW,15,Ciudad Lineal,"79,28"
2022,May,2,CDW,16,Hortaleza,"47,98"
2022,May,2,CDW,19,Vicálvaro,"36,4"
2022,May,2,CDW,20,San Blas - Canillejas,"53,24"
2022,May,2,CDW,21,Barajas,"36,34"
2022,May,2,Rest,3,Retiro,"1517,92"
2022,May,2,Rest,4,Salamanca,"2533,18"
2022,May,2,Rest,5,Chamartín,"2257,1"
2022,May,2,Rest,14,Moratalaz,"1239,62"
2022,May,2,Rest,15,Ciudad Lineal,"3202,22"
2022,May,2,Rest,16,Hortaleza,"3001,96"
2022,May,2,Rest,19,Vicálvaro,1906
2022,May,2,Rest,20,San Blas - Canillejas,"2719,2"
2022,May,2,Rest,21,Barajas,"886,66"
2022,May,2,Glass,3,Retiro,"294,92"
2022,May,2,Glass,4,Salamanca,"311,24"
2022,May,2,Glass,5,Chamartín,"331,4"
2022,May,2,Glass,14,Moratalaz,"269,4"
2022,May,2,Glass,15,Ciudad Lineal,"168,3"
2022,May,2,Glass,16,Hortaleza,"161,66"
2022,May,2,Glass,19,Vicálvaro,"176,1"
2022,May,2,Glass,20,San Blas - Canillejas,"165,58"
2022,May,2,Glass,21,Barajas,"110,66"
2022,May,2,Commercial Glass,4,Salamanca,"69,26"
2022,May,3,Paper,2,Arganzuela,"349,14"
2022,May,3,Paper,11,Carabanchel,"298,82"
2022,May,3,Paper,12,Usera,"127,18"
2022,May,3,Paper,13,Puente de Vallecas,"230,22"
2022,May,3,Paper,17,Villaverde,"145,18"
2022,May,3,Paper,18,Villa de Vallecas,"150,76"
2022,May,3,Commercial paper,2,Arganzuela,"28,6"
2022,May,3,Commercial paper,11,Carabanchel,"38,36"
2022,May,3,Commercial paper,12,Usera,"12,26"
2022,May,3,Commercial paper,13,Puente de Vallecas,"19,2"
2022,May,3,Commercial paper,17,Villaverde,"7,18"
2022,May,3,Clinicians,12,Usera,"155,92"
2022,May,3,Clinicians,13,Puente de Vallecas,"35,92"
2022,May,3,Packaging,2,Arganzuela,"357,7"
2022,May,3,Packaging,11,Carabanchel,"855,62"
2022,May,3,Packaging,12,Usera,"437,26"
2022,May,3,Packaging,13,Puente de Vallecas,"873,2"
2022,May,3,Packaging,17,Villaverde,"539,72"
2022,May,3,Packaging,18,Villa de Vallecas,"338,38"
2022,May,3,Organic,2,Arganzuela,"689,3"
2022,May,3,Organic,11,Carabanchel,"1262,46"
2022,May,3,Organic,12,Usera,"625,5"
2022,May,3,Organic,13,Puente de Vallecas,"1024,74"
2022,May,3,Organic,17,Villaverde,"804,46"
2022,May,3,Organic,18,Villa de Vallecas,"1954,14"
2022,May,3, Clean points,2,Arganzuela,"87,4"
2022,May,3, Clean points,11,Carabanchel,"27,9"
2022,May,3, Clean points,12,Usera,"30,02"
2022,May,3, Clean points,13,Puente de Vallecas,"31,64"
2022,May,3, Clean points,17,Villaverde,"30,56"
2022,May,3, Clean points,18,Villa de Vallecas,"63,02"
2022,May,3,CDW,2,Arganzuela,"30,38"
2022,May,3,CDW,11,Carabanchel,"37,68"
2022,May,3,CDW,12,Usera,"56,11"
2022,May,3,CDW,13,Puente de Vallecas,"41,12"
2022,May,3,CDW,17,Villaverde,"65,36"
2022,May,3,CDW,18,Villa de Vallecas,"124,2"
2022,May,3,Rest,2,Arganzuela,"1999,56"
2022,May,3,Rest,11,Carabanchel,"4634,24"
2022,May,3,Rest,12,Usera,"2288,54"
2022,May,3,Rest,13,Puente de Vallecas,"4191,18"
2022,May,3,Rest,17,Villaverde,"2678,58"
2022,May,3,Rest,18,Villa de Vallecas,"2816,52"
2022,May,3,Glass,2,Arganzuela,"104,84"
2022,May,3,Glass,11,Carabanchel,"97,36"
2022,May,3,Glass,12,Usera,"338,82"
2022,May,3,Glass,13,Puente de Vallecas,"263,48"
2022,May,3,Glass,17,Villaverde,"77,88"
2022,May,3,Glass,18,Villa de Vallecas,"228,18"
2022,May,3,Commercial Glass,13,Puente de Vallecas,"3,5"
2022,May,3,Death animals,99,Sin Distrito,"9,56"
2022,May,3,PILAS,99,Sin Distrito,"4,39"
2022,June,1,Paper,1,Centro,"383,19"
2022,June,1,Paper,6,Tetuán,"298,33"
2022,June,1,Paper,7,Chamberí,"236,96"
2022,June,1,Paper,8,Fuencarral - El Pardo,"558,61"
2022,June,1,Paper,9,Moncloa - Aravaca,"340,12"
2022,June,1,Paper,10,Latina,"291,3"
2022,June,1,Commercial paper,1,Centro,"183,34"
2022,June,1,Commercial paper,6,Tetuán,"75,48"
2022,June,1,Commercial paper,7,Chamberí,"85,72"
2022,June,1,Commercial paper,8,Fuencarral - El Pardo,"2,78"
2022,June,1,Commercial paper,9,Moncloa - Aravaca,"3,02"
2022,June,1,Commercial paper,10,Latina,"4,88"
2022,June,1,Horse bed,9,Moncloa - Aravaca,"47,51"
2022,June,1,Clinicians,1,Centro,"169,82"
2022,June,1,Clinicians,6,Tetuán,"13,26"
2022,June,1,Clinicians,8,Fuencarral - El Pardo,"311,26"
2022,June,1,Clinicians,9,Moncloa - Aravaca,"250,46"
2022,June,1,Clinicians,10,Latina,"24,2"
2022,June,1,Packaging,1,Centro,"243,56"
2022,June,1,Packaging,6,Tetuán,"379,16"
2022,June,1,Packaging,7,Chamberí,"350,74"
2022,June,1,Packaging,8,Fuencarral - El Pardo,"708,96"
2022,June,1,Packaging,9,Moncloa - Aravaca,"339,76"
2022,June,1,Packaging,10,Latina,"609,24"
2022,June,1,Organic,1,Centro,"1044,82"
2022,June,1,Organic,6,Tetuán,"719,74"
2022,June,1,Organic,7,Chamberí,"960,24"
2022,June,1,Organic,8,Fuencarral - El Pardo,"1602,64"
2022,June,1,Organic,9,Moncloa - Aravaca,"1054,54"
2022,June,1,Organic,10,Latina,"1310,74"
2022,June,1, Clean points,8,Fuencarral - El Pardo,"129,78"
2022,June,1, Clean points,9,Moncloa - Aravaca,"64,86"
2022,June,1, Clean points,10,Latina,"108,4"
2022,June,1,CDW,1,Centro,"162,225"
2022,June,1,CDW,6,Tetuán,"37,36"
2022,June,1,CDW,7,Chamberí,"39,27"
2022,June,1,CDW,8,Fuencarral - El Pardo,"109,425"
2022,June,1,CDW,9,Moncloa - Aravaca,"74,245"
2022,June,1,CDW,10,Latina,"76,37"
2022,June,1,Rest,1,Centro,"4421,74"
2022,June,1,Rest,6,Tetuán,"2549,34"
2022,June,1,Rest,7,Chamberí,"2269,36"
2022,June,1,Rest,8,Fuencarral - El Pardo,"3467,2"
2022,June,1,Rest,9,Moncloa - Aravaca,"2563,26"
2022,June,1,Rest,10,Latina,"3318,44"
2022,June,1,Glass,1,Centro,655
2022,June,1,Glass,6,Tetuán,"328,48"
2022,June,1,Glass,7,Chamberí,"220,56"
2022,June,1,Glass,8,Fuencarral - El Pardo,"427,92"
2022,June,1,Glass,9,Moncloa - Aravaca,"160,54"
2022,June,1,Glass,10,Latina,"195,42"
2022,June,1,Commercial Glass,1,Centro,"71,28"
2022,June,2,Paper,3,Retiro,"235,61"
2022,June,2,Paper,4,Salamanca,"400,23"
2022,June,2,Paper,5,Chamartín,"291,16"
2022,June,2,Paper,14,Moratalaz,"93,65"
2022,June,2,Paper,15,Ciudad Lineal,"393,24"
2022,June,2,Paper,16,Hortaleza,"331,61"
2022,June,2,Paper,19,Vicálvaro,"71,21"
2022,June,2,Paper,20,San Blas - Canillejas,"201,82"
2022,June,2,Paper,21,Barajas,48
2022,June,2,Commercial paper,3,Retiro,"51,66"
2022,June,2,Commercial paper,4,Salamanca,"197,02"
2022,June,2,Commercial paper,5,Chamartín,"102,67"
2022,June,2,Commercial paper,14,Moratalaz,"18,37"
2022,June,2,Commercial paper,15,Ciudad Lineal,"13,11"
2022,June,2,Commercial paper,16,Hortaleza,"45,62"
2022,June,2,Commercial paper,19,Vicálvaro,"6,09"
2022,June,2,Commercial paper,20,San Blas - Canillejas,"41,96"
2022,June,2,Commercial paper,21,Barajas,"11,63"
2022,June,2,Clinicians,3,Retiro,"181,66"
2022,June,2,Clinicians,4,Salamanca,"122,64"
2022,June,2,Clinicians,15,Ciudad Lineal,"116,24"
2022,June,2,Clothing containers,14,Moratalaz,"0,36"
2022,June,2,Packaging,3,Retiro,"274,28"
2022,June,2,Packaging,4,Salamanca,"357,58"
2022,June,2,Packaging,5,Chamartín,"373,96"
2022,June,2,Packaging,14,Moratalaz,"312,56"
2022,June,2,Packaging,15,Ciudad Lineal,"560,6"
2022,June,2,Packaging,16,Hortaleza,"567,48"
2022,June,2,Packaging,19,Vicálvaro,"295,14"
2022,June,2,Packaging,20,San Blas - Canillejas,"476,92"
2022,June,2,Packaging,21,Barajas,"138,74"
2022,June,2,Organic,3,Retiro,"704,34"
2022,June,2,Organic,4,Salamanca,1055
2022,June,2,Organic,5,Chamartín,"983,24"
2022,June,2,Organic,14,Moratalaz,"495,74"
2022,June,2,Organic,15,Ciudad Lineal,"1143,62"
2022,June,2,Organic,16,Hortaleza,"947,04"
2022,June,2,Organic,19,Vicálvaro,"228,18"
2022,June,2,Organic,20,San Blas - Canillejas,"760,8"
2022,June,2,Organic,21,Barajas,"460,1"
2022,June,2, Clean points,3,Retiro,"2,38"
2022,June,2, Clean points,5,Chamartín,"91,68"
2022,June,2, Clean points,14,Moratalaz,"56,08"
2022,June,2, Clean points,15,Ciudad Lineal,"74,68"
2022,June,2, Clean points,16,Hortaleza,"59,22"
2022,June,2, Clean points,19,Vicálvaro,"25,6"
2022,June,2, Clean points,20,San Blas - Canillejas,"53,94"
2022,June,2, Clean points,21,Barajas,"45,24"
2022,June,2,CDW,3,Retiro,"61,5"
2022,June,2,CDW,4,Salamanca,"109,4"
2022,June,2,CDW,5,Chamartín,"73,5"
2022,June,2,CDW,14,Moratalaz,"61,865"
2022,June,2,CDW,15,Ciudad Lineal,"96,325"
2022,June,2,CDW,16,Hortaleza,"52,54"
2022,June,2,CDW,19,Vicálvaro,"71,17"
2022,June,2,CDW,20,San Blas - Canillejas,"50,17"
2022,June,2,CDW,21,Barajas,"44,98"
2022,June,2,Rest,3,Retiro,"1467,34"
2022,June,2,Rest,4,Salamanca,"2440,24"
2022,June,2,Rest,5,Chamartín,"2195,96"
2022,June,2,Rest,14,Moratalaz,"1176,64"
2022,June,2,Rest,15,Ciudad Lineal,"3096,54"
2022,June,2,Rest,16,Hortaleza,"2910,46"
2022,June,2,Rest,19,Vicálvaro,"1743,9"
2022,June,2,Rest,20,San Blas - Canillejas,"2578,96"
2022,June,2,Rest,21,Barajas,"858,2"
2022,June,2,Glass,3,Retiro,"277,12"
2022,June,2,Glass,4,Salamanca,"307,86"
2022,June,2,Glass,5,Chamartín,"330,84"
2022,June,2,Glass,14,Moratalaz,"202,42"
2022,June,2,Glass,15,Ciudad Lineal,"212,12"
2022,June,2,Glass,16,Hortaleza,"119,88"
2022,June,2,Glass,19,Vicálvaro,"170,44"
2022,June,2,Glass,20,San Blas - Canillejas,"170,48"
2022,June,2,Glass,21,Barajas,"116,28"
2022,June,2,Commercial Glass,4,Salamanca,"67,14"
2022,June,3,Paper,2,Arganzuela,"346,9"
2022,June,3,Paper,11,Carabanchel,"300,88"
2022,June,3,Paper,12,Usera,"124,98"
2022,June,3,Paper,13,Puente de Vallecas,"212,7"
2022,June,3,Paper,17,Villaverde,"151,56"
2022,June,3,Paper,18,Villa de Vallecas,"138,66"
2022,June,3,Commercial paper,2,Arganzuela,"26,24"
2022,June,3,Commercial paper,11,Carabanchel,"39,42"
2022,June,3,Commercial paper,12,Usera,"12,74"
2022,June,3,Commercial paper,13,Puente de Vallecas,"18,5"
2022,June,3,Commercial paper,17,Villaverde,"6,16"
2022,June,3,Clinicians,12,Usera,"165,26"
2022,June,3,Clinicians,13,Puente de Vallecas,"35,6"
2022,June,3,Packaging,2,Arganzuela,"344,22"
2022,June,3,Packaging,11,Carabanchel,"797,16"
2022,June,3,Packaging,12,Usera,"408,88"
2022,June,3,Packaging,13,Puente de Vallecas,"835,18"
2022,June,3,Packaging,17,Villaverde,"537,02"
2022,June,3,Packaging,18,Villa de Vallecas,"325,26"
2022,June,3,Organic,2,Arganzuela,"669,64"
2022,June,3,Organic,11,Carabanchel,"1192,39"
2022,June,3,Organic,12,Usera,"579,96"
2022,June,3,Organic,13,Puente de Vallecas,"973,02"
2022,June,3,Organic,17,Villaverde,"785,36"
2022,June,3,Organic,18,Villa de Vallecas,"1794,34"
2022,June,3, Clean points,2,Arganzuela,"41,08"
2022,June,3, Clean points,11,Carabanchel,"33,7"
2022,June,3, Clean points,12,Usera,"33,3"
2022,June,3, Clean points,13,Puente de Vallecas,"38,3"
2022,June,3, Clean points,17,Villaverde,"63,9"
2022,June,3, Clean points,18,Villa de Vallecas,"67,58"
2022,June,3,CDW,2,Arganzuela,"29,98"
2022,June,3,CDW,11,Carabanchel,"44,15"
2022,June,3,CDW,12,Usera,"61,82"
2022,June,3,CDW,13,Puente de Vallecas,"30,94"
2022,June,3,CDW,17,Villaverde,"48,87"
2022,June,3,CDW,18,Villa de Vallecas,"119,46"
2022,June,3,Rest,2,Arganzuela,"1901,74"
2022,June,3,Rest,11,Carabanchel,"4307,92"
2022,June,3,Rest,12,Usera,"1996,6"
2022,June,3,Rest,13,Puente de Vallecas,"4007,62"
2022,June,3,Rest,17,Villaverde,2522
2022,June,3,Rest,18,Villa de Vallecas,"2874,16"
2022,June,3,Glass,2,Arganzuela,"151,38"
2022,June,3,Glass,11,Carabanchel,"126,78"
2022,June,3,Glass,12,Usera,"356,44"
2022,June,3,Glass,13,Puente de Vallecas,"225,5"
2022,June,3,Glass,17,Villaverde,"76,34"
2022,June,3,Glass,18,Villa de Vallecas,"149,88"
2022,June,3,Commercial Glass,13,Puente de Vallecas,"3,36"
2022,June,3,Death animals,99,Sin Distrito,"9,18"
2022,June,3,PILAS,99,Sin Distrito,"4,18"
2022,July,1,Paper,1,Centro,"351,11"
2022,July,1,Paper,6,Tetuán,"323,04"
2022,July,1,Paper,7,Chamberí,"270,94"
2022,July,1,Paper,8,Fuencarral - El Pardo,"558,12"
2022,July,1,Paper,9,Moncloa - Aravaca,"322,61"
2022,July,1,Paper,10,Latina,"279,38"
2022,July,1,Commercial paper,1,Centro,"145,18"
2022,July,1,Commercial paper,6,Tetuán,"48,62"
2022,July,1,Commercial paper,7,Chamberí,"54,8"
2022,July,1,Commercial paper,8,Fuencarral - El Pardo,"1,84"
2022,July,1,Commercial paper,9,Moncloa - Aravaca,"2,68"
2022,July,1,Commercial paper,10,Latina,"1,58"
2022,July,1,Horse bed,9,Moncloa - Aravaca,"45,285"
2022,July,1,Clinicians,1,Centro,"143,22"
2022,July,1,Clinicians,6,Tetuán,"15,76"
2022,July,1,Clinicians,8,Fuencarral - El Pardo,"286,36"
2022,July,1,Clinicians,9,Moncloa - Aravaca,"222,98"
2022,July,1,Clinicians,10,Latina,"24,12"
2022,July,1,Packaging,1,Centro,"274,56"
2022,July,1,Packaging,6,Tetuán,"366,52"
2022,July,1,Packaging,7,Chamberí,"289,68"
