IPEDSID,Year,Ranking
110404,2003,4
198419,2003,4
147767,2003,10
182670,2003,9
217156,2003,17
221999,2003,21
179867,2003,12
227757,2003,15
190415,2003,14
190150,2003,10
152080,2003,18
110662,2003,25
110635,2003,20
139658,2003,18
131496,2003,24
211440,2003,21
170976,2003,25
234076,2003,23
123961,2003,31
193900,2003,35
134130,2003,>150
199120,2003,28
199847,2003,25
168148,2003,28
110705,2003,47
110680,2003,31
110653,2003,45
195030,2003,36
164924,2003,40
110644,2003,43
228778,2003,47
240444,2003,31
231624,2003,30
164988,2003,>150
145637,2003,38
139755,2003,38
165015,2003,31
201645,2003,37
160755,2003,43
167358,2003,>150
139959,2003,>150
204796,2003,>150
213543,2003,40
243780,2003,>150
216597,2003,>150
194824,2003,47
121150,2003,47
134097,2003,>150
122931,2003,>150
135726,2003,>150
163286,2003,>150
236948,2003,47
186380,2003,>150
196413,2003,>150
215293,2003,>150
131469,2003,>150
174066,2003,>150
233921,2003,>150
129020,2003,>150
168421,2003,>150
228723,2003,>150
166629,2003,>150
197708,2003,40
191241,2003,>150
151351,2003,>150
228246,2003,>150
131159,2003,>150
199193,2003,>150
214777,2003,45
223232,2003,>150
217882,2003,>150
117946,2003,>150
171100,2003,>150
196097,2003,>150
235316,2003,>150
196079,2003,>150
239105,2003,>150
186867,2003,>150
153658,2003,>150
110714,2003,>150
230038,2003,>150
126775,2003,>150
198516,2003,>150
131520,2003,>150
228875,2003,>150
110671,2003,>150
196088,2003,>150
130943,2003,>150
445188,2003,>150
122436,2003,>150
100858,2003,>150
126614,2003,>150
165334,2003,>150
185828,2003,>150
145600,2003,>150
137351,2003,>150
127060,2003,>150
209551,2003,>150
230764,2003,>150
212054,2003,>150
204024,2003,>150
179159,2003,>150
104179,2003,>150
122612,2003,>150
195003,2003,>150
196103,2003,>150
181002,2003,>150
146719,2003,>150
221759,2003,>150
218663,2003,>150
186399,2003,>150
129242,2003,>150
216339,2003,>150
104151,2003,>150
111948,2003,>150
231174,2003,>150
155317,2003,>150
178396,2003,>150
145725,2003,>150
153603,2003,>150
190044,2003,>150
131450,2003,>150
202480,2003,>150
207500,2003,>150
193654,2003,>150
102049,2003,>150
186371,2003,>150
216366,2003,>150
144740,2003,>150
236595,2003,>150
186584,2003,>150
157085,2003,>150
153269,2003,>150
183044,2003,>150
174914,2003,>150
207971,2003,>150
232186,2003,>150
100751,2003,>150
100663,2003,>150
132903,2003,>150
110583,2003,>150
163268,2003,>150
131283,2003,>150
167783,2003,>150
117140,2003,>150
181464,2003,>150
228787,2003,>150
120883,2003,>150
126818,2003,>150
190567,2003,>150
212106,2003,>150
171128,2003,>150
130226,2003,>150
122409,2003,>150
201885,2003,>150
176017,2003,>150
204857,2003,>150
106397,2003,>150
236939,2003,>150
186131,2002,1
166683,2002,5
166027,2002,2
130794,2002,2
243744,2002,5
144050,2002,9
215062,2002,5
162928,2002,16
110404,2002,4
198419,2002,8
147767,2002,12
182670,2002,9
217156,2002,16
221999,2002,21
179867,2002,14
227757,2002,12
190415,2002,14
190150,2002,9
152080,2002,19
110662,2002,26
110635,2002,20
139658,2002,18
131496,2002,22
211440,2002,22
170976,2002,25
234076,2002,24
123961,2002,34
193900,2002,32
134130,2002,>150
199120,2002,28
199847,2002,26
168148,2002,28
110705,2002,48
110680,2002,31
110653,2002,41
195030,2002,36
164924,2002,38
110644,2002,41
228778,2002,48
240444,2002,32
231624,2002,30
164988,2002,>150
145637,2002,36
139755,2002,41
165015,2002,34
201645,2002,38
160755,2002,46
167358,2002,>150
139959,2002,>150
204796,2002,>150
213543,2002,38
243780,2002,>150
216597,2002,>150
194824,2002,48
121150,2002,48
134097,2002,>150
122931,2002,>150
135726,2002,>150
163286,2002,>150
236948,2002,45
186380,2002,>150
196413,2002,>150
215293,2002,>150
131469,2002,>150
174066,2002,>150
233921,2002,>150
129020,2002,>150
168421,2002,>150
228723,2002,48
166629,2002,>150
197708,2002,41
191241,2002,>150
151351,2002,>150
228246,2002,>150
131159,2002,>150
199193,2002,>150
214777,2002,46
223232,2002,>150
217882,2002,>150
117946,2002,>150
171100,2002,>150
196097,2002,>150
235316,2002,>150
196079,2002,>150
239105,2002,>150
186867,2002,>150
153658,2002,>150
110714,2002,>150
230038,2002,>150
126775,2002,>150
198516,2002,>150
131520,2002,>150
228875,2002,>150
110671,2002,>150
196088,2002,>150
130943,2002,>150
445188,2002,>150
122436,2002,>150
100858,2002,>150
126614,2002,>150
165334,2002,>150
185828,2002,>150
145600,2002,>150
137351,2002,>150
127060,2002,>150
209551,2002,>150
230764,2002,>150
212054,2002,>150
204024,2002,>150
179159,2002,>150
104179,2002,>150
122612,2002,>150
195003,2002,>150
196103,2002,>150
181002,2002,>150
146719,2002,>150
221759,2002,>150
218663,2002,>150
186399,2002,>150
129242,2002,>150
216339,2002,>150
104151,2002,>150
111948,2002,>150
231174,2002,>150
155317,2002,>150
178396,2002,>150
145725,2002,>150
153603,2002,>150
190044,2002,>150
131450,2002,>150
202480,2002,>150
207500,2002,>150
193654,2002,>150
102049,2002,>150
186371,2002,>150
216366,2002,>150
144740,2002,>150
236595,2002,>150
186584,2002,>150
157085,2002,>150
153269,2002,>150
183044,2002,>150
174914,2002,>150
207971,2002,>150
232186,2002,>150
100751,2002,>150
100663,2002,>150
132903,2002,>150
110583,2002,>150
163268,2002,>150
131283,2002,>150
167783,2002,>150
117140,2002,>150
181464,2002,>150
228787,2002,>150
120883,2002,>150
126818,2002,>150
190567,2002,>150
212106,2002,>150
171128,2002,>150
130226,2002,>150
122409,2002,>150
201885,2002,>150
176017,2002,>150
204857,2002,>150
106397,2002,>150
236939,2002,>150
186131,2001,1
166683,2001,5
166027,2001,2
130794,2001,2
243744,2001,6
144050,2001,10
215062,2001,6
162928,2001,15
110404,2001,4
198419,2001,8
147767,2001,13
182670,2001,9
217156,2001,15
221999,2001,22
179867,2001,15
227757,2001,13
190415,2001,10
190150,2001,10
152080,2001,19
110662,2001,25
110635,2001,20
139658,2001,18
131496,2001,23
211440,2001,23
170976,2001,25
234076,2001,20
123961,2001,35
193900,2001,33
134130,2001,>150
199120,2001,25
199847,2001,28
168148,2001,29
110705,2001,45
110680,2001,31
110653,2001,41
195030,2001,33
164924,2001,38
110644,2001,41
228778,2001,49
240444,2001,35
231624,2001,30
164988,2001,>150
145637,2001,41
139755,2001,35
165015,2001,31
201645,2001,38
160755,2001,45
167358,2001,>150
139959,2001,>150
204796,2001,>150
213543,2001,38
243780,2001,>150
216597,2001,>150
194824,2001,49
121150,2001,49
134097,2001,>150
122931,2001,>150
135726,2001,>150
163286,2001,>150
236948,2001,45
186380,2001,>150
196413,2001,>150
215293,2001,>150
131469,2001,>150
174066,2001,>150
233921,2001,>150
129020,2001,>150
168421,2001,>150
228723,2001,>150
166629,2001,>150
197708,2001,45
191241,2001,>150
151351,2001,>150
228246,2001,>150
131159,2001,>150
199193,2001,>150
214777,2001,44
223232,2001,>150
217882,2001,>150
117946,2001,>150
171100,2001,>150
196097,2001,>150
235316,2001,>150
196079,2001,>150
239105,2001,>150
186867,2001,>150
153658,2001,>150
110714,2001,>150
230038,2001,>150
126775,2001,>150
198516,2001,>150
131520,2001,>150
228875,2001,>150
110671,2001,>150
196088,2001,>150
130943,2001,>150
445188,2001,>150
122436,2001,>150
100858,2001,>150
126614,2001,>150
165334,2001,>150
185828,2001,>150
145600,2001,>150
137351,2001,>150
127060,2001,>150
209551,2001,>150
230764,2001,>150
212054,2001,>150
204024,2001,>150
179159,2001,>150
104179,2001,>150
122612,2001,>150
195003,2001,>150
196103,2001,>150
181002,2001,>150
146719,2001,>150
221759,2001,>150
218663,2001,>150
186399,2001,>150
129242,2001,>150
216339,2001,>150
104151,2001,>150
111948,2001,>150
231174,2001,>150
155317,2001,>150
178396,2001,>150
145725,2001,>150
153603,2001,>150
190044,2001,>150
131450,2001,>150
202480,2001,>150
207500,2001,>150
193654,2001,>150
102049,2001,>150
186371,2001,>150
216366,2001,>150
144740,2001,>150
236595,2001,>150
186584,2001,>150
157085,2001,>150
153269,2001,>150
183044,2001,>150
174914,2001,>150
207971,2001,>150
232186,2001,>150
100751,2001,>150
100663,2001,>150
132903,2001,>150
110583,2001,>150
163268,2001,>150
131283,2001,>150
167783,2001,>150
117140,2001,>150
181464,2001,>150
228787,2001,>150
120883,2001,>150
126818,2001,>150
190567,2001,>150
212106,2001,>150
171128,2001,>150
130226,2001,>150
122409,2001,>150
201885,2001,>150
176017,2001,>150
204857,2001,>150
106397,2001,>150
236939,2001,>150
186131,2000,4
166683,2000,3
166027,2000,2
130794,2000,4
243744,2000,6
144050,2000,13
215062,2000,7
162928,2000,7
110404,2000,1
198419,2000,7
147767,2000,14
182670,2000,11
217156,2000,14
221999,2000,20
179867,2000,17
227757,2000,14
190415,2000,11
190150,2000,10
152080,2000,19
110662,2000,25
110635,2000,20
139658,2000,18
131496,2000,23
211440,2000,23
170976,2000,25
234076,2000,22
123961,2000,42
193900,2000,34
134130,2000,49
199120,2000,27
199847,2000,28
168148,2000,29
110705,2000,44
110680,2000,32
110653,2000,49
195030,2000,32
164924,2000,39
110644,2000,42
228778,2000,44
240444,2000,34
231624,2000,29
164988,2000,>150
145637,2000,34
139755,2000,40
165015,2000,31
201645,2000,34
160755,2000,44
167358,2000,>150
139959,2000,>150
204796,2000,>150
213543,2000,34
243780,2000,>150
216597,2000,>150
194824,2000,>150
121150,2000,>150
134097,2000,>150
122931,2000,>150
135726,2000,>150
163286,2000,>150
236948,2000,44
186380,2000,>150
196413,2000,>150
215293,2000,>150
131469,2000,>150
174066,2000,>150
233921,2000,>150
129020,2000,>150
168421,2000,>150
228723,2000,>150
166629,2000,>150
197708,2000,44
191241,2000,>150
151351,2000,>150
228246,2000,>150
131159,2000,>150
199193,2000,>150
214777,2000,40
223232,2000,>150
217882,2000,>150
117946,2000,>150
171100,2000,>150
196097,2000,>150
235316,2000,>150
196079,2000,>150
239105,2000,>150
186867,2000,>150
153658,2000,>150
110714,2000,>150
230038,2000,>150
126775,2000,>150
198516,2000,>150
131520,2000,>150
228875,2000,>150
110671,2000,>150
196088,2000,>150
130943,2000,>150
445188,2000,>150
122436,2000,>150
100858,2000,>150
126614,2000,>150
165334,2000,>150
185828,2000,>150
145600,2000,>150
137351,2000,>150
127060,2000,>150
209551,2000,>150
230764,2000,>150
212054,2000,>150
204024,2000,>150
179159,2000,>150
104179,2000,>150
122612,2000,>150
195003,2000,>150
196103,2000,>150
181002,2000,>150
146719,2000,>150
221759,2000,>150
218663,2000,>150
186399,2000,>150
129242,2000,>150
216339,2000,>150
104151,2000,>150
111948,2000,>150
231174,2000,>150
155317,2000,>150
178396,2000,>150
145725,2000,>150
153603,2000,>150
190044,2000,>150
131450,2000,>150
202480,2000,>150
207500,2000,>150
193654,2000,>150
102049,2000,>150
186371,2000,>150
216366,2000,>150
144740,2000,>150
236595,2000,>150
186584,2000,>150
157085,2000,>150
153269,2000,>150
183044,2000,>150
174914,2000,>150
207971,2000,>150
232186,2000,>150
100751,2000,>150
100663,2000,>150
132903,2000,>150
110583,2000,>150
163268,2000,>150
131283,2000,>150
167783,2000,>150
117140,2000,>150
181464,2000,>150
228787,2000,>150
120883,2000,>150
126818,2000,>150
190567,2000,>150
212106,2000,>150
171128,2000,>150
130226,2000,>150
122409,2000,>150
201885,2000,>150
176017,2000,>150
204857,2000,>150
106397,2000,>150
236939,2000,>150
186131,1999,1
166683,1999,4
166027,1999,1
130794,1999,1
243744,1999,4
144050,1999,14
215062,1999,6
162928,1999,14
110404,1999,9
198419,1999,6
147767,1999,10
182670,1999,10
217156,1999,10
221999,1999,20
179867,1999,16
227757,1999,18
190415,1999,6
190150,1999,10
152080,1999,18
110662,1999,25
110635,1999,22
139658,1999,16
131496,1999,20
211440,1999,25
170976,1999,25
234076,1999,22
123961,1999,41
193900,1999,35
134130,1999,>150
199120,1999,24
199847,1999,29
168148,1999,25
110705,1999,47
110680,1999,32
110653,1999,36
195030,1999,29
164924,1999,36
110644,1999,44
228778,1999,>150
240444,1999,36
231624,1999,33
164988,1999,>150
145637,1999,42
139755,1999,46
165015,1999,31
201645,1999,34
160755,1999,36
167358,1999,>150
139959,1999,>150
204796,1999,>150
213543,1999,36
243780,1999,>150
216597,1999,>150
194824,1999,49
121150,1999,>150
134097,1999,>150
122931,1999,>150
135726,1999,>150
163286,1999,>150
236948,1999,>150
186380,1999,>150
196413,1999,47
215293,1999,>150
131469,1999,50
174066,1999,>150
233921,1999,>150
129020,1999,>150
168421,1999,>150
228723,1999,>150
166629,1999,>150
197708,1999,42
191241,1999,>150
151351,1999,>150
228246,1999,>150
131159,1999,>150
199193,1999,>150
214777,1999,44
223232,1999,>150
217882,1999,>150
117946,1999,>150
171100,1999,>150
196097,1999,>150
235316,1999,>150
196079,1999,>150
239105,1999,>150
186867,1999,>150
153658,1999,>150
110714,1999,>150
230038,1999,>150
126775,1999,>150
198516,1999,>150
131520,1999,>150
228875,1999,>150
110671,1999,>150
196088,1999,>150
130943,1999,>150
445188,1999,>150
122436,1999,>150
100858,1999,>150
126614,1999,>150
165334,1999,>150
185828,1999,>150
145600,1999,>150
137351,1999,>150
127060,1999,>150
209551,1999,>150
230764,1999,>150
212054,1999,>150
204024,1999,>150
179159,1999,>150
104179,1999,>150
122612,1999,>150
195003,1999,>150
196103,1999,>150
181002,1999,>150
146719,1999,>150
221759,1999,>150
218663,1999,>150
186399,1999,>150
129242,1999,>150
216339,1999,>150
104151,1999,>150
111948,1999,>150
231174,1999,>150
155317,1999,>150
178396,1999,>150
145725,1999,>150
153603,1999,>150
190044,1999,>150
131450,1999,>150
202480,1999,>150
207500,1999,>150
193654,1999,>150
102049,1999,>150
186371,1999,>150
216366,1999,>150
144740,1999,>150
236595,1999,>150
186584,1999,>150
157085,1999,>150
153269,1999,>150
183044,1999,>150
174914,1999,>150
207971,1999,>150
232186,1999,>150
100751,1999,>150
100663,1999,>150
132903,1999,>150
110583,1999,>150
163268,1999,>150
131283,1999,>150
167783,1999,>150
117140,1999,>150
181464,1999,>150
228787,1999,>150
120883,1999,>150
126818,1999,>150
190567,1999,>150
212106,1999,>150
171128,1999,>150
130226,1999,>150
122409,1999,>150
201885,1999,>150
176017,1999,>150
204857,1999,>150
106397,1999,>150
236939,1999,>150
186131,1998,1
166683,1998,6
166027,1998,1
130794,1998,3
243744,1998,5
144050,1998,14
215062,1998,7
162928,1998,14
110404,1998,9
198419,1998,3
147767,1998,9
182670,1998,7
217156,1998,9
221999,1998,19
179867,1998,17
227757,1998,17
190415,1998,14
190150,1998,9
152080,1998,19
110662,1998,28
110635,1998,23
139658,1998,9
131496,1998,21
211440,1998,23
170976,1998,23
234076,1998,21
123961,1998,41
193900,1998,34
134130,1998,>150
199120,1998,27
199847,1998,28
168148,1998,23
110705,1998,47
110680,1998,33
110653,1998,41
195030,1998,31
164924,1998,38
110644,1998,41
228778,1998,>150
240444,1998,38
231624,1998,32
164988,1998,>150
145637,1998,45
139755,1998,41
165015,1998,28
201645,1998,37
160755,1998,34
167358,1998,>150
139959,1998,>150
204796,1998,>150
213543,1998,34
243780,1998,>150
216597,1998,>150
194824,1998,48
121150,1998,>150
134097,1998,>150
122931,1998,>150
135726,1998,>150
163286,1998,>150
236948,1998,>150
186380,1998,>150
196413,1998,40
215293,1998,>150
131469,1998,>150
174066,1998,>150
233921,1998,>150
129020,1998,>150
168421,1998,48
228723,1998,>150
166629,1998,>150
197708,1998,48
191241,1998,>150
151351,1998,>150
228246,1998,>150
131159,1998,>150
199193,1998,>150
214777,1998,45
223232,1998,>150
217882,1998,>150
117946,1998,>150
171100,1998,>150
196097,1998,>150
235316,1998,>150
196079,1998,>150
239105,1998,>150
186867,1998,>150
153658,1998,>150
110714,1998,>150
230038,1998,>150
126775,1998,>150
198516,1998,>150
131520,1998,>150
228875,1998,>150
110671,1998,>150
196088,1998,>150
130943,1998,>150
445188,1998,>150
122436,1998,>150
100858,1998,>150
126614,1998,>150
165334,1998,>150
185828,1998,>150
145600,1998,>150
137351,1998,>150
127060,1998,>150
209551,1998,>150
230764,1998,>150
212054,1998,>150
204024,1998,>150
179159,1998,>150
104179,1998,>150
122612,1998,>150
195003,1998,>150
196103,1998,>150
181002,1998,>150
146719,1998,>150
221759,1998,>150
218663,1998,>150
186399,1998,>150
129242,1998,>150
216339,1998,>150
104151,1998,>150
111948,1998,>150
231174,1998,>150
155317,1998,>150
178396,1998,>150
145725,1998,>150
153603,1998,>150
190044,1998,>150
131450,1998,>150
202480,1998,>150
207500,1998,>150
193654,1998,>150
102049,1998,>150
186371,1998,>150
216366,1998,>150
144740,1998,>150
236595,1998,>150
186584,1998,>150
157085,1998,>150
153269,1998,>150
183044,1998,>150
174914,1998,>150
207971,1998,>150
232186,1998,>150
100751,1998,>150
100663,1998,>150
132903,1998,>150
110583,1998,>150
163268,1998,>150
131283,1998,>150
167783,1998,>150
117140,1998,>150
181464,1998,>150
228787,1998,>150
120883,1998,>150
126818,1998,>150
190567,1998,>150
212106,1998,>150
171128,1998,>150
130226,1998,>150
122409,1998,>150
201885,1998,>150
176017,1998,>150
204857,1998,>150
106397,1998,>150
236939,1998,>150
186131,1997,2
166683,1997,5
166027,1997,3
130794,1997,1
243744,1997,6
144050,1997,12
215062,1997,13
162928,1997,15
110404,1997,9
198419,1997,4
147767,1997,9
182670,1997,7
217156,1997,8
221999,1997,20
179867,1997,17
227757,1997,16
190415,1997,14
190150,1997,11
152080,1997,17
110662,1997,31
110635,1997,27
139658,1997,19
131496,1997,23
211440,1997,28
170976,1997,24
234076,1997,21
123961,1997,43
193900,1997,35
134130,1997,>150
199120,1997,25
199847,1997,25
168148,1997,22
110705,1997,46
110680,1997,34
110653,1997,37
195030,1997,30
164924,1997,38
110644,1997,40
228778,1997,>150
240444,1997,41
231624,1997,33
164988,1997,>150
145637,1997,50
139755,1997,48
165015,1997,29
201645,1997,38
160755,1997,36
167358,1997,>150
139959,1997,>150
204796,1997,>150
213543,1997,32
243780,1997,>150
216597,1997,>150
194824,1997,>150
121150,1997,>150
134097,1997,>150
122931,1997,>150
135726,1997,>150
163286,1997,>150
236948,1997,42
186380,1997,>150
196413,1997,44
215293,1997,>150
131469,1997,46
174066,1997,>150
233921,1997,>150
129020,1997,>150
168421,1997,>150
228723,1997,48
166629,1997,>150
197708,1997,45
191241,1997,>150
151351,1997,>150
228246,1997,>150
131159,1997,>150
199193,1997,>150
214777,1997,>150
223232,1997,>150
217882,1997,>150
117946,1997,>150
171100,1997,>150
196097,1997,>150
235316,1997,>150
196079,1997,>150
239105,1997,>150
186867,1997,>150
153658,1997,>150
110714,1997,>150
230038,1997,>150
126775,1997,>150
198516,1997,>150
131520,1997,>150
228875,1997,>150
110671,1997,>150
196088,1997,>150
130943,1997,>150
445188,1997,>150
122436,1997,>150
100858,1997,>150
126614,1997,>150
165334,1997,>150
185828,1997,>150
145600,1997,>150
137351,1997,>150
127060,1997,>150
209551,1997,>150
230764,1997,>150
212054,1997,>150
204024,1997,>150
179159,1997,>150
104179,1997,>150
122612,1997,>150
195003,1997,>150
196103,1997,>150
181002,1997,>150
146719,1997,>150
221759,1997,>150
218663,1997,>150
186399,1997,>150
129242,1997,>150
216339,1997,>150
104151,1997,>150
111948,1997,>150
231174,1997,>150
155317,1997,>150
178396,1997,>150
145725,1997,>150
153603,1997,>150
190044,1997,>150
131450,1997,>150
202480,1997,>150
207500,1997,>150
193654,1997,>150
102049,1997,>150
186371,1997,>150
216366,1997,>150
144740,1997,>150
236595,1997,>150
186584,1997,>150
157085,1997,>150
153269,1997,>150
183044,1997,>150
174914,1997,>150
207971,1997,>150
232186,1997,>150
100751,1997,>150
100663,1997,>150
132903,1997,>150
110583,1997,>150
163268,1997,>150
131283,1997,>150
167783,1997,>150
117140,1997,>150
181464,1997,>150
228787,1997,>150
120883,1997,>150
126818,1997,>150
190567,1997,>150
212106,1997,>150
171128,1997,>150
130226,1997,>150
122409,1997,>150
201885,1997,>150
176017,1997,>150
204857,1997,>150
106397,1997,>150
236939,1997,>150
186131,1996,2
166683,1996,5
166027,1996,1
130794,1996,2
243744,1996,4
144050,1996,11
215062,1996,11
162928,1996,10
110404,1996,7
198419,1996,6
147767,1996,13
182670,1996,7
217156,1996,9
221999,1996,22
179867,1996,20
227757,1996,16
190415,1996,13
190150,1996,15
152080,1996,18
110662,1996,28
110635,1996,26
139658,1996,17
131496,1996,21
211440,1996,23
170976,1996,24
234076,1996,19
123961,1996,44
193900,1996,36
134130,1996,47
199120,1996,27
199847,1996,31
168148,1996,25
110705,1996,>150
110680,1996,43
110653,1996,48
195030,1996,29
164924,1996,37
110644,1996,40
228778,1996,>150
240444,1996,32
231624,1996,34
164988,1996,>150
145637,1996,45
139755,1996,42
165015,1996,30
201645,1996,35
160755,1996,38
167358,1996,>150
139959,1996,>150
204796,1996,>150
213543,1996,33
243780,1996,>150
216597,1996,>150
194824,1996,39
121150,1996,>150
134097,1996,>150
122931,1996,>150
135726,1996,>150
163286,1996,>150
236948,1996,50
186380,1996,45
196413,1996,49
215293,1996,>150
131469,1996,>150
174066,1996,>150
233921,1996,>150
129020,1996,>150
168421,1996,>150
228723,1996,>150
166629,1996,>150
197708,1996,>150
191241,1996,>150
151351,1996,>150
228246,1996,>150
131159,1996,>150
199193,1996,>150
214777,1996,41
223232,1996,>150
217882,1996,>150
117946,1996,>150
171100,1996,>150
196097,1996,>150
235316,1996,>150
196079,1996,>150
239105,1996,>150
186867,1996,>150
153658,1996,>150
110714,1996,>150
230038,1996,>150
126775,1996,>150
198516,1996,>150
131520,1996,>150
228875,1996,>150
110671,1996,>150
196088,1996,>150
130943,1996,>150
445188,1996,>150
122436,1996,>150
100858,1996,>150
126614,1996,>150
165334,1996,>150
185828,1996,>150
145600,1996,>150
137351,1996,>150
127060,1996,>150
209551,1996,>150
230764,1996,>150
212054,1996,>150
204024,1996,>150
179159,1996,>150
104179,1996,>150
122612,1996,>150
195003,1996,>150
196103,1996,>150
181002,1996,>150
146719,1996,>150
221759,1996,>150
218663,1996,>150
186399,1996,>150
129242,1996,>150
216339,1996,>150
104151,1996,>150
111948,1996,>150
231174,1996,>150
155317,1996,>150
178396,1996,>150
145725,1996,>150
153603,1996,>150
190044,1996,>150
131450,1996,>150
202480,1996,>150
207500,1996,>150
193654,1996,>150
102049,1996,>150
186371,1996,>150
216366,1996,>150
144740,1996,>150
236595,1996,>150
186584,1996,>150
157085,1996,>150
153269,1996,>150
183044,1996,>150
174914,1996,>150
207971,1996,>150
232186,1996,>150
100751,1996,>150
100663,1996,>150
132903,1996,>150
110583,1996,>150
163268,1996,>150
131283,1996,>150
167783,1996,>150
117140,1996,>150
181464,1996,>150
228787,1996,>150
120883,1996,>150
126818,1996,>150
190567,1996,>150
212106,1996,>150
171128,1996,>150
130226,1996,>150
122409,1996,>150
201885,1996,>150
176017,1996,>150
204857,1996,>150
106397,1996,>150
236939,1996,>150
186131,1995,2
166683,1995,4
166027,1995,1
130794,1995,3
243744,1995,5
144050,1995,10
215062,1995,12
162928,1995,22
110404,1995,7
198419,1995,6
147767,1995,14
182670,1995,8
217156,1995,11
221999,1995,18
179867,1995,20
227757,1995,12
190415,1995,15
190150,1995,9
152080,1995,19
110662,1995,>150
110635,1995,23
139658,1995,16
131496,1995,25
211440,1995,24
170976,1995,21
234076,1995,17
123961,1995,>150
193900,1995,>150
134130,1995,>150
199120,1995,>150
199847,1995,>150
168148,1995,>150
110705,1995,>150
110680,1995,>150
110653,1995,>150
195030,1995,>150
164924,1995,>150
110644,1995,>150
228778,1995,>150
240444,1995,>150
231624,1995,>150
164988,1995,>150
145637,1995,>150
139755,1995,>150
165015,1995,>150
201645,1995,>150
160755,1995,>150
167358,1995,>150
139959,1995,>150
204796,1995,>150
213543,1995,>150
243780,1995,>150
216597,1995,>150
194824,1995,>150
121150,1995,>150
134097,1995,>150
122931,1995,>150
135726,1995,>150
163286,1995,>150
236948,1995,>150
186380,1995,>150
196413,1995,>150
215293,1995,>150
131469,1995,>150
174066,1995,>150
233921,1995,>150
129020,1995,>150
168421,1995,>150
228723,1995,>150
166629,1995,>150
197708,1995,>150
191241,1995,>150
151351,1995,>150
228246,1995,>150
131159,1995,>150
199193,1995,>150
214777,1995,>150
223232,1995,>150
217882,1995,>150
117946,1995,>150
171100,1995,>150
196097,1995,>150
235316,1995,>150
196079,1995,>150
239105,1995,>150
186867,1995,>150
153658,1995,>150
110714,1995,>150
230038,1995,>150
126775,1995,>150
198516,1995,>150
131520,1995,>150
228875,1995,>150
110671,1995,>150
196088,1995,>150
130943,1995,>150
445188,1995,>150
122436,1995,>150
100858,1995,>150
126614,1995,>150
165334,1995,>150
185828,1995,>150
145600,1995,>150
137351,1995,>150
127060,1995,>150
209551,1995,>150
230764,1995,>150
212054,1995,>150
204024,1995,>150
179159,1995,>150
104179,1995,>150
122612,1995,>150
195003,1995,>150
196103,1995,>150
181002,1995,>150
146719,1995,>150
221759,1995,>150
218663,1995,>150
186399,1995,>150
129242,1995,>150
216339,1995,>150
104151,1995,>150
111948,1995,>150
231174,1995,>150
155317,1995,>150
178396,1995,>150
145725,1995,>150
153603,1995,>150
190044,1995,>150
131450,1995,>150
202480,1995,>150
207500,1995,>150
193654,1995,>150
102049,1995,>150
186371,1995,>150
216366,1995,>150
144740,1995,>150
236595,1995,>150
186584,1995,>150
157085,1995,>150
153269,1995,>150
183044,1995,>150
174914,1995,>150
207971,1995,>150
232186,1995,>150
100751,1995,>150
100663,1995,>150
132903,1995,>150
110583,1995,>150
163268,1995,>150
131283,1995,>150
167783,1995,>150
117140,1995,>150
181464,1995,>150
228787,1995,>150
120883,1995,>150
126818,1995,>150
190567,1995,>150
212106,1995,>150
171128,1995,>150
130226,1995,>150
122409,1995,>150
201885,1995,>150
176017,1995,>150
204857,1995,>150
106397,1995,>150
236939,1995,>150
186131,1994,2
166683,1994,4
166027,1994,1
130794,1994,3
243744,1994,6
144050,1994,9
215062,1994,16
162928,1994,15
110404,1994,5
198419,1994,7
147767,1994,13
182670,1994,8
217156,1994,12
221999,1994,20
179867,1994,18
227757,1994,14
190415,1994,10
190150,1994,11
152080,1994,25
110662,1994,22
110635,1994,19
139658,1994,25
131496,1994,17
211440,1994,24
170976,1994,23
234076,1994,21
123961,1994,>150
193900,1994,>150
134130,1994,>150
199120,1994,>150
199847,1994,>150
168148,1994,>150
110705,1994,>150
110680,1994,>150
110653,1994,>150
195030,1994,>150
164924,1994,>150
110644,1994,>150
228778,1994,>150
240444,1994,>150
231624,1994,>150
164988,1994,>150
145637,1994,>150
139755,1994,>150
165015,1994,>150
201645,1994,>150
160755,1994,>150
167358,1994,>150
139959,1994,>150
204796,1994,>150
213543,1994,>150
243780,1994,>150
216597,1994,>150
194824,1994,>150
121150,1994,>150
134097,1994,>150
122931,1994,>150
135726,1994,>150
163286,1994,>150
236948,1994,>150
186380,1994,>150
196413,1994,>150
215293,1994,>150
131469,1994,>150
174066,1994,>150
233921,1994,>150
129020,1994,>150
168421,1994,>150
228723,1994,>150
166629,1994,>150
197708,1994,>150
191241,1994,>150
151351,1994,>150
228246,1994,>150
131159,1994,>150
199193,1994,>150
214777,1994,>150
223232,1994,>150
217882,1994,>150
117946,1994,>150
171100,1994,>150
196097,1994,>150
235316,1994,>150
196079,1994,>150
239105,1994,>150
186867,1994,>150
153658,1994,>150
110714,1994,>150
230038,1994,>150
126775,1994,>150
198516,1994,>150
131520,1994,>150
228875,1994,>150
110671,1994,>150
196088,1994,>150
130943,1994,>150
445188,1994,>150
122436,1994,>150
100858,1994,>150
126614,1994,>150
165334,1994,>150
185828,1994,>150
145600,1994,>150
137351,1994,>150
127060,1994,>150
209551,1994,>150
230764,1994,>150
212054,1994,>150
